A¤o;Mes;ID_Empresa;Tama¤o;Categor¡a;Sexo;Grupo;Divisi¢n;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;4;315;2;F;2;6;41;;;;;;;;
2019;4;315;2;F;2;7;41;1311686;480;1613352;511;1511258;546;1874710;589
2019;4;315;2;F;2;8;41;;;;;;;;
2019;4;315;2;F;2;9;41;;;;;;;;
2019;4;316;2;M;1;1;70;32652028;774;34437886;774;40493049;968;42600972;968
2019;4;316;2;M;1;2;70;25253427;2090;29351183;2090;25059636;1987;29827346;1987
2019;4;316;2;M;1;3;70;;;;;;;;
2019;4;316;2;M;1;4;70;7915781;774;9205126;774;7128916;684;8305469;684
2019;4;316;2;M;1;5;70;;;;;;;;
2019;4;316;2;M;1;6;70;;;;;;;;
2019;4;316;2;M;1;7;70;;;;;;;;
2019;4;316;2;M;1;8;70;;;;;;;;
2019;4;316;2;M;1;9;70;1648479;581;2562914;613;2276211;839;3354241;851
2019;4;316;2;M;2;1;70;68163689;1451;72004542;1451;62323253;1355;65894099;1355
2019;4;316;2;M;2;2;70;119137593;7895;136210939;7895;122642612;7624;139222496;7624
2019;4;316;2;M;2;3;70;1070033;194;1323612;194;1070033;194;1324249;194
2019;4;316;2;M;2;4;70;;;;;;;;
2019;4;316;2;M;2;5;70;;;;;;;;
2019;4;316;2;M;2;6;70;;;;;;;;
2019;4;316;2;M;2;7;70;;;;;;;;
2019;4;316;2;M;2;8;70;;;;;;;;
2019;4;316;2;M;2;9;70;1086844;344;1473100;344;1086844;344;1524318;344
2019;4;317;3;K;1;1;65;25965490;731;26761329;731;28432655;763;29309795;763
2019;4;317;3;K;1;2;65;149220619;8831;162183360;8851;159845337;9017;172920673;9042
2019;4;317;3;K;1;3;65;349371217;37715;384817047;38033;393830513;37582;432347902;37883
2019;4;317;3;K;1;4;65;105823169;22244;136169116;22805;106853450;22272;137144530;22867
2019;4;317;3;K;1;5;65;;;;;;;;
2019;4;317;3;K;1;6;65;;;;;;;;
2019;4;317;3;K;1;7;65;;;;;;;;
2019;4;317;3;K;1;8;65;;;;;;;;
2019;4;317;3;K;1;9;65;;;;;;;;
2019;4;317;3;K;2;1;65;65412128;1472;67078567;1472;68889382;1518;70564114;1518
2019;4;317;3;K;2;2;65;138772543;8697;151925618;8816;144993453;8937;158405841;9054
2019;4;317;3;K;2;3;65;134851033;15275;151809225;15442;154693655;15454;173742038;15637
2019;4;317;3;K;2;4;65;35069475;8320;45851143;8624;35134509;8292;45770454;8586
2019;4;317;3;K;2;5;65;2363901;723;3631471;820;2509708;722;3913025;838
2019;4;317;3;K;2;6;65;;;;;;;;
2019;4;317;3;K;2;7;65;;;;;;;;
2019;4;317;3;K;2;8;65;;;;;;;;
2019;4;317;3;K;2;9;65;;;;;;;;
2019;4;319;3;C;1;1;16;;;;;;;;
2019;4;319;3;C;1;2;16;4391475;860;5481894;862;5521218;1054;6708303;1054
2019;4;319;3;C;1;3;16;6555737;1548;7781733;1560;6089769;1355;7302391;1379
2019;4;319;3;C;1;4;16;6951368;1935;8555308;1959;7015284;1935;8608760;1971
2019;4;319;3;C;1;5;16;;;;;;;;
2019;4;319;3;C;1;6;16;;;;;;;;
2019;4;319;3;C;1;7;16;643070;194;771121;194;657266;194;834607;206
2019;4;319;3;C;1;8;16;;;;;;;;
2019;4;319;3;C;1;9;16;36026450;12507;45395992;12805;35984416;12410;49273571;13890
2019;4;319;3;C;2;1;16;;;;;;;;
2019;4;319;3;C;2;2;16;27198020;4838;35082326;5326;27299381;4780;37031270;5522
2019;4;319;3;C;2;3;16;28165062;6192;37267983;6811;28536377;6147;40663893;7229
2019;4;319;3;C;2;4;16;7556067;2129;9809213;2288;7192504;2032;9809098;2291
2019;4;319;3;C;2;5;16;;;;;;;;
2019;4;319;3;C;2;6;16;;;;;;;;
2019;4;319;3;C;2;7;16;90029558;23749;113438123;25005;88276178;23543;121261831;26773
2019;4;319;3;C;2;8;16;;;;;;;;
2019;4;319;3;C;2;9;16;190836772;62604;244481436;65513;191437279;63055;264156122;71354
2019;4;320;1;R;1;1;90;2183208;172;2216611;172;2190844;172;2224364;172
2019;4;320;1;R;1;2;90;93803;18;98897;18;97456;19;102753;19
2019;4;320;1;R;1;3;90;;;;;;;;
2019;4;320;1;R;1;4;90;;;;;;;;
2019;4;320;1;R;1;5;90;;;;;;;;
2019;4;320;1;R;1;6;90;;;;;;;;
2019;4;320;1;R;1;7;90;;;;;;;;
2019;4;320;1;R;1;8;90;;;;;;;;
2019;4;320;1;R;1;9;90;376250;172;418516;172;376250;172;418516;172
2019;4;320;1;R;2;1;90;4418354;344;4759108;344;4425990;344;4767049;344
2019;4;320;1;R;2;2;90;2250368;117;2810108;117;2242548;116;2803106;116
2019;4;320;1;R;2;3;90;85026;14;88892;14;96546;13;96546;13
2019;4;320;1;R;2;4;90;631958;172;662671;172;631958;172;662671;172
2019;4;320;1;R;2;5;90;;;;;;;;
2019;4;320;1;R;2;6;90;;;;;;;;
2019;4;320;1;R;2;7;90;;;;;;;;
2019;4;320;1;R;2;8;90;;;;;;;;
2019;4;320;1;R;2;9;90;;;;;;;;
2019;4;321;3;N;1;1;78;;;;;;;;
2019;4;321;3;N;1;2;78;2532706;387;2928063;403;2528491;387;2843184;392
2019;4;321;3;N;1;3;78;5195829;1122;6249397;1180;4590527;968;5445384;1019
2019;4;321;3;N;1;4;78;5652847;1916;6867802;1993;4937519;1742;5932857;1785
2019;4;321;3;N;1;5;78;;;;;;;;
2019;4;321;3;N;1;6;78;;;;;;;;
2019;4;321;3;N;1;7;78;169026215;42744;197466119;43944;151013224;37836;176419494;38444
2019;4;321;3;N;1;8;78;;;;;;;;
2019;4;321;3;N;1;9;78;;;;;;;;
2019;4;321;3;N;2;1;78;4429883;194;4649132;194;4429883;194;4649758;194
2019;4;321;3;N;2;2;78;2534253;387;2803214;387;2534253;387;2867882;394
2019;4;321;3;N;2;3;78;33292682;5844;38570328;6221;33074939;5915;38740408;6353
2019;4;321;3;N;2;4;78;2061200;510;2347838;512;2379787;561;2688398;567
2019;4;321;3;N;2;5;78;;;;;;;;
2019;4;321;3;N;2;6;78;;;;;;;;
2019;4;321;3;N;2;7;78;219449990;55599;251279784;57898;198598223;48981;227091605;50559
2019;4;321;3;N;2;8;78;12550057;3063;16674154;3640;11811544;2903;16745048;3665
2019;4;321;3;N;2;9;78;;;;;;;;
2019;4;322;2;R;1;1;93;0;0;0;0;0;0;0;0
2019;4;322;2;R;1;2;93;21406485;3816;22135392;3816;21232798;3719;21962400;3719
2019;4;322;2;R;1;3;93;14689567;1306;15380029;1306;12296432;1358;12939499;1358
2019;4;322;2;R;1;4;93;1089895;388;1132615;388;1089895;388;1132492;388
2019;4;322;2;R;1;5;93;0;0;0;0;0;0;0;0
2019;4;322;2;R;1;6;93;0;0;0;0;0;0;0;0
2019;4;322;2;R;1;7;93;0;0;0;0;0;0;0;0
2019;4;322;2;R;1;8;93;0;0;0;0;0;0;0;0
2019;4;322;2;R;1;9;93;2968406;970;3084817;970;2637067;860;2744031;860
2019;4;322;2;R;2;1;93;19901319;582;20219217;582;19901319;582;20220255;582
2019;4;322;2;R;2;2;93;100464511;12352;103832918;12352;101817062;12068;105037644;12068
2019;4;322;2;R;2;3;93;563075396;6682;567177660;6682;467691938;6402;471138144;6402
2019;4;322;2;R;2;4;93;731733;194;757100;194;731733;194;757100;194
2019;4;322;2;R;2;5;93;508564;194;530415;194;508564;194;534271;194
2019;4;322;2;R;2;6;93;;;;;0;0;0;0
2019;4;322;2;R;2;7;93;1582136;388;1676246;388;1560798;388;1691009;388
2019;4;322;2;R;2;8;93;;;;;0;0;0;0
2019;4;322;2;R;2;9;93;11157241;2697;11643957;2697;11352606;2716;11823877;2716
2019;4;323;3;C;1;1;20;8247129;194;8247129;194;8247129;194;8247129;194
2019;4;323;3;C;1;2;20;139370007;12610;172887968;12610;143246071;12584;178228876;12584
2019;4;323;3;C;1;3;20;3325846;582;4592933;582;5168753;776;7159251;776
2019;4;323;3;C;1;4;20;43411573;7552;61873850;7585;43378742;7883;64122526;7960
2019;4;323;3;C;1;5;20;;;;;;;;
2019;4;323;3;C;1;6;20;;;;;;;;
2019;4;323;3;C;1;7;20;18739661;4203;28297337;4203;19552454;4268;30519159;4282
2019;4;323;3;C;1;8;20;15895165;2883;23287482;2894;16942392;2813;24587383;2813
2019;4;323;3;C;1;9;20;;;;;;;;
2019;4;323;3;C;2;1;20;107212677;2522;107212677;2522;107212677;2522;107212677;2522
2019;4;323;3;C;2;2;20;986402069;73716;1179552835;73741;996023625;74682;1215713481;74732
2019;4;323;3;C;2;3;20;46920000;6311;62369258;6395;45198019;5884;61780696;5884
2019;4;323;3;C;2;4;20;67582807;12610;95590920;12812;72496752;12028;104449130;12145
2019;4;323;3;C;2;5;20;;;;;;;;
2019;4;323;3;C;2;6;20;;;;;;;;
2019;4;323;3;C;2;7;20;433534466;78374;613532242;78833;408321286;77813;611498921;78209
2019;4;323;3;C;2;8;20;628976566;96062;863937155;96633;591575085;94275;849747703;94832
2019;4;323;3;C;2;9;20;398458;194;775007;194;420146;194;919482;194
2019;4;324;1;L;1;1;68;;;;;;;;
2019;4;324;1;L;1;2;68;4273027;623;4771659;653;4273027;623;4480697;623
2019;4;324;1;L;1;3;68;;;;;;;;
2019;4;324;1;L;1;4;68;745984;285;846773;293;934199;343;979600;343
2019;4;324;1;L;1;5;68;;;;;;;;
2019;4;324;1;L;1;6;68;;;;;;;;
2019;4;324;1;L;1;7;68;;;;;;;;
2019;4;324;1;L;1;8;68;;;;;;;;
2019;4;324;1;L;1;9;68;307125;43;322051;43;307125;43;322051;43
2019;4;324;1;L;2;1;68;1900000;96;1946740;96;1900000;96;1946740;96
2019;4;324;1;L;2;2;68;3520998;581;3729784;586;3790998;580;3980671;580
2019;4;324;1;L;2;3;68;1422221;193;1468586;193;1422221;193;1468586;193
2019;4;324;1;L;2;4;68;712396;193;747019;193;712396;193;747019;193
2019;4;324;1;L;2;5;68;;;;;;;;
2019;4;324;1;L;2;6;68;;;;;;;;
2019;4;324;1;L;2;7;68;;;;;;;;
2019;4;324;1;L;2;8;68;;;;;;;;
2019;4;324;1;L;2;9;68;;;;;;;;
2019;4;325;3;I;1;1;55;;;;;;;;
2019;4;325;3;I;1;2;55;19903767;3422;24048226;3437;21225531;3245;25938341;3269
2019;4;325;3;I;1;3;55;5911926;970;6942865;979;6180526;854;7348685;858
2019;4;325;3;I;1;4;55;12418412;4831;17620865;4869;11868494;4973;18324872;5006
2019;4;325;3;I;1;5;55;44929383;18614;66662873;18968;42399161;20034;69931202;20369
2019;4;325;3;I;1;6;55;;;;;;;;
2019;4;325;3;I;1;7;55;15326949;7854;28980049;7980;13109078;6854;24537088;6972
2019;4;325;3;I;1;8;55;;;;;;;;
2019;4;325;3;I;1;9;55;14070957;5896;20423594;5925;14300281;6195;22445737;6212
2019;4;325;3;I;2;1;55;;;;;;;;
2019;4;325;3;I;2;2;55;15072814;2392;17993788;2442;13539508;2059;16312885;2106
2019;4;325;3;I;2;3;55;2200412;387;2612504;390;1693792;374;2111362;374
2019;4;325;3;I;2;4;55;4484250;1512;6406410;1543;4345631;1440;6401160;1460
2019;4;325;3;I;2;5;55;20276562;9466;31128336;9608;19689067;11185;34279503;11366
2019;4;325;3;I;2;6;55;;;;;;;;
2019;4;325;3;I;2;7;55;12547281;5563;18963121;5586;12753700;5891;19245578;5910
2019;4;325;3;I;2;8;55;;;;;;;;
2019;4;325;3;I;2;9;55;10402876;4740;14721904;4760;10227405;4726;15265107;4775
2019;4;326;3;B;1;1;4;21191464;582;22039255;582;21852717;582;22741503;582
2019;4;326;3;B;1;2;4;199530206;11098;216722972;11098;201325807;10708;219022846;10708
2019;4;326;3;B;1;3;4;5328954;362;5813030;366;5124857;362;5516886;362
2019;4;326;3;B;1;4;4;14522961;1376;17519912;1376;15060914;1486;18034707;1486
2019;4;326;3;B;1;5;4;;;;;;;;
2019;4;326;3;B;1;6;4;;;;;;;;
2019;4;326;3;B;1;7;4;;;;;;;;
2019;4;326;3;B;1;8;4;172108358;13251;191944758;13295;152592269;13114;172339068;13114
2019;4;326;3;B;1;9;4;;;;;;;;
2019;4;326;3;B;2;1;4;526746621;10631;549117622;10631;522065342;10327;544166673;10327
2019;4;326;3;B;2;2;4;1731562921;83941;1879879160;83977;1809629097;84281;1955783582;84281
2019;4;326;3;B;2;3;4;556018754;34062;617806846;34755;523069067;34324;580778662;34673
2019;4;326;3;B;2;4;4;;;;;;;;
2019;4;326;3;B;2;5;4;;;;;;;;
2019;4;326;3;B;2;6;4;;;;;;;;
2019;4;326;3;B;2;7;4;;;;;;;;
2019;4;326;3;B;2;8;4;2890766239;207401;3204171784;207584;2718919405;205541;3036746619;205555
2019;4;326;3;B;2;9;4;;;;;;;;
2019;4;327;3;I;1;1;56;10946875;368;11565705;368;5527161;194;8196290;194
2019;4;327;3;I;1;2;56;34814449;3522;39292366;3522;35784055;3483;39353200;3483
2019;4;327;3;I;1;3;56;171905569;38132;184824396;38247;164903796;38629;178178838;38778
2019;4;327;3;I;1;4;56;21662422;6134;26482729;6367;22243077;6289;27585913;6501
2019;4;327;3;I;1;5;56;;;;;;;;
2019;4;327;3;I;1;6;56;;;;;;;;
2019;4;327;3;I;1;7;56;174176819;81269;198520464;83360;177936169;80050;222914106;86858
2019;4;327;3;I;1;8;56;499888;194;539871;199;499888;194;539871;199
2019;4;327;3;I;1;9;56;38050154;12981;44610508;13274;35358977;11803;45574080;12987
2019;4;327;3;I;2;1;56;49353507;1438;51104392;1438;49353507;1438;51104392;1438
2019;4;327;3;I;2;2;56;63122318;5225;69280159;5225;62600150;5250;67412375;5250
2019;4;327;3;I;2;3;56;182567359;40310;194112953;40384;180031911;41428;192032666;41471
2019;4;327;3;I;2;4;56;19142754;4838;22836344;5153;18830148;4838;23050504;5204
2019;4;327;3;I;2;5;56;;;;;;;;
2019;4;327;3;I;2;6;56;;;;;;;;
2019;4;327;3;I;2;7;56;213556190;96708;244175478;99225;230253378;101227;288618568;110081
2019;4;327;3;I;2;8;56;10585820;2619;12355657;2666;12383521;2941;15602249;3173
2019;4;327;3;I;2;9;56;287614485;87845;339978805;90314;292868197;86608;378267975;95792
2019;4;329;3;G;1;1;46;14086443;581;15175815;581;14086443;581;15176833;581
2019;4;329;3;G;1;2;46;5674656;774;6402854;774;5674656;774;6402854;774
2019;4;329;3;G;1;3;46;4437060;774;4892569;774;4437060;774;4892569;774
2019;4;329;3;G;1;4;46;8035597;2664;9024679;2664;9239768;2779;10253634;2779
2019;4;329;3;G;1;5;46;;;;;;;;
2019;4;329;3;G;1;6;46;45695662;14520;48774922;14520;57283341;15259;60965501;15259
2019;4;329;3;G;1;7;46;;;;;;;;
2019;4;329;3;G;1;8;46;;;;;;;;
2019;4;329;3;G;1;9;46;520000;86;545168;86;533000;89;558797;89
2019;4;329;3;G;2;1;46;6402926;194;6825061;194;6402926;194;6825523;194
2019;4;329;3;G;2;2;46;16591850;1858;18617797;1858;17231063;1935;19269230;1935
2019;4;329;3;G;2;3;46;837495;194;907606;194;837495;194;907606;194
2019;4;329;3;G;2;4;46;3040016;968;3171713;968;3132888;955;3266157;955
2019;4;329;3;G;2;5;46;2327176;1058;3128448;1170;2119626;968;2926728;1100
2019;4;329;3;G;2;6;46;12555149;4299;13297452;4299;14708369;4681;15661242;4681
2019;4;329;3;G;2;7;46;5905004;2199;6672542;2199;5518957;1903;6259632;1903
2019;4;329;3;G;2;8;46;;;;;;;;
2019;4;329;3;G;2;9;46;2584111;761;3355565;784;2617537;774;3291712;774
2019;4;330;3;C;1;1;28;;;;;;;;
2019;4;330;3;C;1;2;28;8884551;1164;9806283;1164;9064476;1164;9978958;1164
2019;4;330;3;C;1;3;28;3374998;469;3568463;469;2915621;388;3057319;388
2019;4;330;3;C;1;4;28;8082980;1358;8860188;1358;8507624;1552;9295056;1552
2019;4;330;3;C;1;5;28;;;;;;;;
2019;4;330;3;C;1;6;28;;;;;;;;
2019;4;330;3;C;1;7;28;;;;;;;;
2019;4;330;3;C;1;8;28;6549323;1552;7547696;1552;6147211;1475;7113065;1475
2019;4;330;3;C;1;9;28;;;;;;;;
2019;4;330;3;C;2;1;28;7844880;194;7977249;194;7844880;194;7977712;194
2019;4;330;3;C;2;2;28;151433120;13192;160458099;13192;155558779;13386;164739256;13386
2019;4;330;3;C;2;3;28;69517579;9118;75912073;9118;72641628;8930;79016776;8930
2019;4;330;3;C;2;4;28;7924810;1552;8444461;1552;7592501;1552;8053081;1552
2019;4;330;3;C;2;5;28;;;;;;;;
2019;4;330;3;C;2;6;28;;;;;;;;
2019;4;330;3;C;2;7;28;;;;;;;;
2019;4;330;3;C;2;8;28;266641605;45396;295464915;45396;275271186;43650;303274357;43650
2019;4;330;3;C;2;9;28;;;;;;;;
2019;4;331;3;C;1;1;10;;;;;;;;
2019;4;331;3;C;1;2;10;;;;;;;;
2019;4;331;3;C;1;3;10;;;;;;;;
2019;4;331;3;C;1;4;10;;;;;;;;
2019;4;331;3;C;1;5;10;;;;;;;;
2019;4;331;3;C;1;6;10;;;;;;;;
2019;4;331;3;C;1;7;10;;;;;;;;
2019;4;331;3;C;1;8;10;42635334;11903;44040251;11975;42419762;11589;44483907;11688
2019;4;331;3;C;1;9;10;;;;;;;;
2019;4;331;3;C;2;1;10;;;;;;;;
2019;4;331;3;C;2;2;10;20059867;1441;20497409;1444;20632952;1468;21197985;1472
2019;4;331;3;C;2;3;10;2763935;407;2845285;409;2749797;405;2841303;406
2019;4;331;3;C;2;4;10;4999079;583;5225268;601;5196426;621;5588265;646
2019;4;331;3;C;2;5;10;;;;;;;;
2019;4;331;3;C;2;6;10;;;;;;;;
2019;4;331;3;C;2;7;10;;;;;;;;
2019;4;331;3;C;2;8;10;81029870;23923;87151914;24285;80324461;23406;88119002;23910
2019;4;331;3;C;2;9;10;;;;;;;;
2019;4;332;3;F;1;1;43;;;;;;;;
2019;4;332;3;F;1;2;43;23796543;2250;27289843;2254;25641771;2703;29764186;2709
2019;4;332;3;F;1;3;43;6924754;1714;8901916;1714;6748117;1714;8763385;1718
2019;4;332;3;F;1;4;43;16951581;3938;21192926;3969;17174952;4520;21717273;4530
2019;4;332;3;F;1;5;43;;;;;;;;
2019;4;332;3;F;1;6;43;;;;;;;;
2019;4;332;3;F;1;7;43;;;;;;;;
2019;4;332;3;F;1;8;43;;;;;;;;
2019;4;332;3;F;1;9;43;1679000;770;2335783;770;1412289;795;2150024;795
2019;4;332;3;F;2;1;43;53661194;1164;56627199;1164;53036735;1164;56041144;1164
2019;4;332;3;F;2;2;43;57749243;6499;67697817;6562;58916910;6570;69850617;6701
2019;4;332;3;F;2;3;43;96834438;22362;127396248;23699;94714280;23228;127646318;24803
2019;4;332;3;F;2;4;43;11520642;3647;15460702;3776;11081050;3557;15224455;3661
2019;4;332;3;F;2;5;43;;;;;;;;
2019;4;332;3;F;2;6;43;;;;;;;;
2019;4;332;3;F;2;7;43;27330163;6648;37249585;7241;27076817;7430;37261267;8019
2019;4;332;3;F;2;8;43;38964592;13373;56311224;14306;40182557;14802;58699111;15799
2019;4;332;3;F;2;9;43;390000;194;680611;233;390000;194;693118;235
2019;4;333;3;G;1;1;46;2183208;194;2243358;194;2190844;194;2251117;194
2019;4;333;3;G;1;2;46;23681430;3077;24982379;3077;23852244;2877;25156364;2877
2019;4;333;3;G;1;3;46;10839171;2238;11751828;2243;11385298;1929;12237103;1933
2019;4;333;3;G;1;4;46;6891208;2316;7847421;2330;6216426;2129;7096833;2143
2019;4;333;3;G;1;5;46;;;;;;;;
2019;4;333;3;G;1;6;46;73167467;23639;82941521;24972;73665036;22188;83977949;23738
2019;4;333;3;G;1;7;46;;;;;;;;
2019;4;333;3;G;1;8;46;;;;;;;;
2019;4;333;3;G;1;9;46;4423506;1451;5142818;1499;4435297;1496;5159974;1542
2019;4;333;3;G;2;1;46;13705500;581;14115013;581;13713136;581;14123399;581
2019;4;333;3;G;2;2;46;5925730;968;6446505;970;5925730;968;6443642;969
2019;4;333;3;G;2;3;46;10173996;1838;10983658;1843;8733167;1574;9392945;1574
2019;4;333;3;G;2;4;46;1947099;581;2206156;585;1956726;581;2233124;587
2019;4;333;3;G;2;5;46;;;;;;;;
2019;4;333;3;G;2;6;46;1527792;497;1746932;530;1570253;471;1795041;504
2019;4;333;3;G;2;7;46;;;;;;;;
2019;4;333;3;G;2;8;46;1342205;387;1610327;416;1362216;387;1652758;423
2019;4;333;3;G;2;9;46;13145960;4244;15305645;4394;13333473;4302;15487451;4447
2019;4;334;2;E;1;1;38;;;;;;;;
2019;4;334;2;E;1;2;38;2391179;193;2524543;193;2380893;193;2570219;193
2019;4;334;2;E;1;3;38;5840218;771;6133122;777;5985610;771;6236433;771
2019;4;334;2;E;1;4;38;2126606;579;2318820;583;2299445;579;2484652;579
2019;4;334;2;E;1;5;38;;;;;;;;
2019;4;334;2;E;1;6;38;;;;;;;;
2019;4;334;2;E;1;7;38;;;;;;;;
2019;4;334;2;E;1;8;38;;;;;;;;
2019;4;334;2;E;1;9;38;;;;;;;;
2019;4;334;2;E;2;1;38;14225231;579;15295390;579;18615907;771;19997687;771
2019;4;334;2;E;2;2;38;12883366;1157;13877041;1157;16176933;1061;17157910;1061
2019;4;334;2;E;2;3;38;7402539;1459;8355408;1541;6916764;1421;8187637;1557
2019;4;334;2;E;2;4;38;10631378;2121;12097593;2268;11308217;2121;12615613;2214
2019;4;334;2;E;2;5;38;;;;;;;;
2019;4;334;2;E;2;6;38;;;;;;;;
2019;4;334;2;E;2;7;38;365750;78;410575;82;440701;100;477604;101
2019;4;334;2;E;2;8;38;15134117;4224;16784266;4283;15584131;4121;17769019;4307
2019;4;334;2;E;2;9;38;7926958;2694;8773312;2853;8238084;2700;9296292;2905
2019;4;335;3;G;1;1;46;27767486;914;29512994;914;27915598;914;29660793;914
2019;4;335;3;G;1;2;46;53823165;4745;63024033;4745;55105871;4751;63321593;4751
2019;4;335;3;G;1;3;46;35920195;4550;43987711;4550;37876998;4855;45141590;4855
2019;4;335;3;G;1;4;46;18872359;3107;23685097;3107;17514421;3107;21768706;3107
2019;4;335;3;G;1;5;46;;;;;;;;
2019;4;335;3;G;1;6;46;;;;;;;;
2019;4;335;3;G;1;7;46;;;;;;;;
2019;4;335;3;G;1;8;46;;;;;;;;
2019;4;335;3;G;1;9;46;;;;;;;;
2019;4;335;3;G;2;1;46;173241135;6031;184693900;6031;171747434;6031;183115093;6031
2019;4;335;3;G;2;2;46;234320107;15515;264191840;15515;211052920;15388;236829294;15424
2019;4;335;3;G;2;3;46;138793252;13706;161698102;13750;137647560;13706;157973457;13756
2019;4;335;3;G;2;4;46;6731193;1279;8633727;1279;6332125;1279;8050942;1288
2019;4;335;3;G;2;5;46;;;;;;;;
2019;4;335;3;G;2;6;46;;;;;;;;
2019;4;335;3;G;2;7;46;4802922;914;6130508;922;3953158;761;5320736;797
2019;4;335;3;G;2;8;46;;;;;;;;
2019;4;335;3;G;2;9;46;;;;;;;;
2019;4;336;3;C;1;1;10;5478021;194;5834306;194;5483632;194;5840281;194
2019;4;336;3;C;1;2;10;5404107;968;5754243;968;5432161;968;5784120;968
2019;4;336;3;C;1;3;10;3274064;580;3486203;580;3290897;580;3504129;580
2019;4;336;3;C;1;4;10;1946043;387;2072062;387;1957265;387;2084013;387
2019;4;336;3;C;1;5;10;;;;;;;;
2019;4;336;3;C;1;6;10;;;;;;;;
2019;4;336;3;C;1;7;10;76551478;19157;93274589;19157;87938522;19647;102696189;19647
2019;4;336;3;C;1;8;10;;;;;;;;
2019;4;336;3;C;1;9;10;;;;;;;;
2019;4;336;3;C;2;1;10;23615256;581;25152609;581;23615256;580;25152609;580
2019;4;336;3;C;2;2;10;11463911;968;12136996;968;11440279;967;12113364;967
2019;4;336;3;C;2;3;10;8241329;1355;8703774;1355;8208244;1354;8670688;1354
2019;4;336;3;C;2;4;10;2375347;581;2498240;581;2361168;580;2484060;580
2019;4;336;3;C;2;5;10;;;;;;;;
2019;4;336;3;C;2;6;10;;;;;;;;
2019;4;336;3;C;2;7;10;63757994;15673;76013673;15673;73610018;16164;84180304;16164
2019;4;336;3;C;2;8;10;;;;;;;;
2019;4;336;3;C;2;9;10;;;;;;;;
2019;4;337;1;J;1;1;58;;;;;;;;
2019;4;337;1;J;1;2;58;4627674;942;5043611;942;4808619;968;5259315;968
2019;4;337;1;J;1;3;58;3185095;968;3404890;968;3379333;968;3600310;968
2019;4;337;1;J;1;4;58;493036;194;568674;194;410863;162;577140;162
2019;4;337;1;J;1;5;58;;;;;;;;
2019;4;337;1;J;1;6;58;;;;;;;;
2019;4;337;1;J;1;7;58;;;;;;;;
2019;4;337;1;J;1;8;58;;;;;;;;
2019;4;337;1;J;1;9;58;;;;;;;;
2019;4;337;1;J;2;1;58;3340638;581;3668352;581;3681954;581;4027415;581
2019;4;337;1;J;2;2;58;1073196;194;1132612;194;1073196;194;1140945;194
2019;4;337;1;J;2;3;58;;;;;;;;
2019;4;337;1;J;2;4;58;2507675;581;2805651;581;2507675;581;2815651;581
2019;4;337;1;J;2;5;58;;;;;;;;
2019;4;337;1;J;2;6;58;;;;;;;;
2019;4;337;1;J;2;7;58;;;;;;;;
2019;4;337;1;J;2;8;58;;;;;;;;
2019;4;337;1;J;2;9;58;426723;194;491913;194;426723;194;491913;194
2019;4;338;3;C;1;1;11;;;;;;;;
2019;4;338;3;C;1;2;11;11198872;1438;12289820;1438;11207222;1548;12295977;1549
2019;4;338;3;C;1;3;11;5942143;1847;6907677;1917;5895859;1928;6803867;1985
2019;4;338;3;C;1;4;11;3423955;1073;3891191;1121;2537432;838;2857048;858
2019;4;338;3;C;1;5;11;;;;;;;;
2019;4;338;3;C;1;6;11;;;;;;;;
2019;4;338;3;C;1;7;11;;;;;;;;
2019;4;338;3;C;1;8;11;;;;;;;;
2019;4;338;3;C;1;9;11;15071063;5805;18280246;6073;14300502;4899;16756128;5137
2019;4;338;3;C;2;1;11;58894548;967;59911768;967;58124037;967;59104922;967
2019;4;338;3;C;2;2;11;36271776;1931;38632601;1931;39637586;1935;41928065;1935
2019;4;338;3;C;2;3;11;23183991;4373;27720232;4876;21725885;4034;26082267;4489
2019;4;338;3;C;2;4;11;5445825;1535;5943675;1577;5596145;1593;6125360;1628
2019;4;338;3;C;2;5;11;;;;;;;;
2019;4;338;3;C;2;6;11;;;;;;;;
2019;4;338;3;C;2;7;11;;;;;;;;
2019;4;338;3;C;2;8;11;27843071;10039;41745397;13315;27604813;9907;40810007;13018
2019;4;338;3;C;2;9;11;55857976;21033;75520004;25369;58456135;19746;76386375;24033
2019;4;339;3;N;1;1;82;8130927;185;8713973;185;8674908;191;9273866;191
2019;4;339;3;N;1;2;82;3622271;222;3802505;225;3878812;224;4052771;227
2019;4;339;3;N;1;3;82;;;;;;;;
2019;4;339;3;N;1;4;82;1326592;452;1389984;453;1340596;452;1412699;454
2019;4;339;3;N;1;5;82;;;;;;;;
2019;4;339;3;N;1;6;82;;;;;;;;
2019;4;339;3;N;1;7;82;;;;;;;;
2019;4;339;3;N;1;8;82;;;;;;;;
2019;4;339;3;N;1;9;82;;;;;;;;
2019;4;339;3;N;2;1;82;;;;;;;;
2019;4;339;3;N;2;2;82;4903386;214;5040860;215;5255453;211;5384696;212
2019;4;339;3;N;2;3;82;;;;;;;;
2019;4;339;3;N;2;4;82;1605076;378;2112039;485;1613514;376;2129583;484
2019;4;339;3;N;2;5;82;;;;;;;;
2019;4;339;3;N;2;6;82;;;;;;;;
2019;4;339;3;N;2;7;82;;;;;;;;
2019;4;339;3;N;2;8;82;;;;;;;;
2019;4;339;3;N;2;9;82;;;;;;;;
