ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;2;14;3;C;2;1;7;44498871;1161;47205773;1161;44498871;1161;47205773;1161
2023;2;14;3;C;2;2;7;29051966;1935;32148720;1982;29051966;1935;32280421;1992
2023;2;14;3;C;2;3;7;35387037;4064;42880956;4295;36200726;4064;45967887;4414
2023;2;14;3;C;2;4;7;;;;;;;;
2023;2;14;3;C;2;5;7;;;;;;;;
2023;2;14;3;C;2;6;7;35069448;774;36563803;774;27992831;774;29544445;774
2023;2;14;3;C;2;7;7;128413955;28832;169555990;31423;126674700;28832;172422617;32009
2023;2;14;3;C;2;8;7;;;;;;;;
2023;2;14;3;C;2;9;7;;;;;;;;
2023;2;338;3;C;1;1;2;;;;;;;;
2023;2;338;3;C;1;2;2;20902124;1832;22270661;1832;22094429;1851;23509193;1851
2023;2;338;3;C;1;3;2;6425555;1503;7026935;1507;6019465;1574;6917484;1645
2023;2;338;3;C;1;4;2;3394065;774;3752897;790;3546871;774;3950781;804
2023;2;338;3;C;1;5;2;;;;;;;;
2023;2;338;3;C;1;6;2;;;;;;;;
2023;2;338;3;C;1;7;2;;;;;;;;
2023;2;338;3;C;1;8;2;;;;;;;;
2023;2;338;3;C;1;9;2;8179227;2751;9781891;2780;7385836;2609;9483850;2844
2023;2;338;3;C;2;1;2;57916233;774;58655793;774;57916233;774;58658337;774
2023;2;338;3;C;2;2;2;51701227;2129;53553637;2129;46269895;2322;48113998;2322
2023;2;338;3;C;2;3;2;22433987;3251;24518887;3294;24614903;3560;27121429;3677
2023;2;338;3;C;2;4;2;4677602;1097;5077226;1131;5591341;1342;5931854;1354
2023;2;338;3;C;2;5;2;;;;;;;;
2023;2;338;3;C;2;6;2;;;;;;;;
2023;2;338;3;C;2;7;2;;;;;;;;
2023;2;338;3;C;2;8;2;22207988;6302;25956046;6758;21378012;6656;28466513;7990
2023;2;338;3;C;2;9;2;58285684;16847;68380002;17603;61039485;15941;78441112;18500
2023;2;380;3;G;1;1;2;;;;;;;;
2023;2;380;3;G;1;2;2;3427357;188;3660763;188;3403009;182;3638559;182
2023;2;380;3;G;1;3;2;38678113;9921;43003491;10599;39710714;12578;45538171;13161
2023;2;380;3;G;1;4;2;21709623;4731;26082842;4969;20074574;4398;24727609;4756
2023;2;380;3;G;1;5;2;;;;;;;;
2023;2;380;3;G;1;6;2;;;;;;;;
2023;2;380;3;G;1;7;2;173492762;57083;190440577;59049;164759942;57276;180566789;59051
2023;2;380;3;G;1;8;2;832292;193;939651;206;777292;194;877383;206
2023;2;380;3;G;1;9;2;267479903;66943;310834137;70107;262511747;65291;310781367;69022
2023;2;380;3;G;2;1;2;2671117;103;2880229;103;2571032;103;2777754;103
2023;2;380;3;G;2;2;2;10308258;346;10618310;346;10507512;362;11029013;369
2023;2;380;3;G;2;3;2;74459886;19544;85279015;20512;74794533;18770;85236689;19671
2023;2;380;3;G;2;4;2;17083136;3252;21292526;3589;16853841;3158;21187037;3517
2023;2;380;3;G;2;5;2;1376701;387;1576168;410;1507522;387;1742515;415
2023;2;380;3;G;2;6;2;;;;;;;;
2023;2;380;3;G;2;7;2;121996667;44699;135534687;46008;111018686;38894;123534424;40091
2023;2;380;3;G;2;8;2;15437398;3096;18125008;3331;15968385;3096;18246508;3256
2023;2;380;3;G;2;9;2;179096726;44447;215880023;47164;170798485;42391;210955564;45979
2023;2;457;3;C;1;1;6;;;;;;;;
2023;2;457;3;C;1;2;6;12625584;1163;13689857;1163;12625584;1163;13656439;1163
2023;2;457;3;C;1;3;6;;;;;;;;
2023;2;457;3;C;1;4;6;3114354;614;3800557;618;3438849;640;4162364;651
2023;2;457;3;C;1;5;6;;;;;;;;
2023;2;457;3;C;1;6;6;;;;;;;;
2023;2;457;3;C;1;7;6;3206872;769;3997231;769;3258485;775;4247812;775
2023;2;457;3;C;1;8;6;;;;;;;;
2023;2;457;3;C;1;9;6;;;;;;;;
2023;2;457;3;C;2;1;6;;;;;;;;
