anio,mes,id,tamano,categoria,sexo,grupo,div,ro,ho,c,ht
2018,12,7,3,O,1,1,1,167850618,8136,186962402,8136
2018,12,7,3,O,1,2,1,440922677,44273,538689220,45311
2018,12,7,3,O,1,3,1,NA,NA,NA,NA
2018,12,7,3,O,1,4,1,102694663,18731,142487640,19515
2018,12,7,3,O,1,9,1,NA,NA,NA,NA
2018,12,7,3,O,2,1,1,249753833,11541,270610523,11541
2018,12,7,3,O,2,2,1,389125581,35002,464266892,35528
2018,12,7,3,O,2,3,1,0,0,0,0
2018,12,7,3,O,2,4,1,40807410,8136,61957298,8625
2018,12,7,3,O,2,5,1,9631296,3216,20075423,3680
2018,12,7,3,O,2,7,1,0,0,0,0
2018,12,7,3,O,2,8,1,6820128,2081,14239797,2252
2018,12,7,3,O,2,9,1,1159727,378,1826870,418
2018,12,8,3,I,1,1,1,NA,NA,NA,NA
2018,12,8,3,I,1,2,1,21583002,3818,23923103,3823
2018,12,8,3,I,1,3,1,4838085,968,5308571,969
2018,12,8,3,I,1,4,1,23824400,9029,28329418,9088
2018,12,8,3,I,1,5,1,70157758,24380,78233598,24671
2018,12,8,3,I,1,6,1,NA,NA,NA,NA
2018,12,8,3,I,1,7,1,516457,254,563213,254
2018,12,8,3,I,1,9,1,9406682,4286,10699301,4365
2018,12,8,3,I,2,1,1,NA,NA,NA,NA
2018,12,8,3,I,2,2,1,19377230,2996,21064093,2996
2018,12,8,3,I,2,3,1,4866330,1296,5453347,1306
2018,12,8,3,I,2,4,1,8058736,2827,9263938,2863
2018,12,8,3,I,2,5,1,40093481,12990,44244116,13126
2018,12,8,3,I,2,6,1,NA,NA,NA,NA
2018,12,8,3,I,2,7,1,1348309,447,1535404,448
2018,12,8,3,I,2,8,1,3933571,742,4241304,747
2018,12,8,3,I,2,9,1,14941280,5695,17085520,5789
2018,12,9,3,F,1,1,1,0,0,0,0
2018,12,9,3,F,1,2,1,71627493,6674,80550403,6674
2018,12,9,3,F,1,3,1,51961882,8072,61035878,8096
2018,12,9,3,F,1,4,1,27544499,5291,32280464,5324
2018,12,9,3,F,1,7,1,37008626,7191,43341118,7221
2018,12,9,3,F,1,9,1,18004690,4605,21324479,4705
2018,12,9,3,F,2,1,1,12566000,194,12818317,194
2018,12,9,3,F,2,2,1,1289250620,88460,1432595069,88678
2018,12,9,3,F,2,3,1,1131670335,134207,1297891567,134445
2018,12,9,3,F,2,4,1,119068220,19878,141410848,20121
2018,12,9,3,F,2,5,1,NA,NA,NA,NA
2018,12,9,3,F,2,7,1,3735647505,1089201,4637370819,1095551
2018,12,9,3,F,2,8,1,681496196,139200,808111495,140185
2018,12,9,3,F,2,9,1,145014693,40082,177410804,40891
2018,12,10,1,Q,1,1,1,4492684,194,4638194,194
2018,12,10,1,Q,1,2,1,5175406,388,5380194,388
2018,12,10,1,Q,1,3,1,1597565,636,1782209,651
2018,12,10,1,Q,1,4,1,3632519,1074,3951705,1088
2018,12,10,1,Q,1,9,1,NA,NA,NA,NA
2018,12,10,1,Q,2,1,1,2154338,194,2233362,194
2018,12,10,1,Q,2,2,1,8970080,776,9457131,778
2018,12,10,1,Q,2,3,1,NA,NA,NA,NA
2018,12,11,3,C,1,1,7,NA,NA,NA,NA
2018,12,11,3,C,1,2,7,11407908,966,12975539,966
2018,12,11,3,C,1,3,7,NA,NA,0,NA
2018,12,11,3,C,1,4,7,7223837,1930,8886272,1930
2018,12,11,3,C,1,5,7,NA,NA,0,NA
2018,12,11,3,C,1,6,7,0,NA,0,NA
2018,12,11,3,C,1,7,7,NA,NA,0,NA
2018,12,11,3,C,1,8,7,NA,NA,0,NA
2018,12,11,3,C,1,9,7,NA,NA,0,NA
2018,12,11,3,C,2,1,7,29763712,966,31471708,966
2018,12,11,3,C,2,2,7,21372528,2116,24791985,2145
2018,12,11,3,C,2,3,7,6277740,1351,8659208,1499
