ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1; ro ;ho;c;ht
2023;1;1762;3;P;1;9;1;112741743;37425;120695335;37546;124310345;37236;134639067;37708
2023;1;1762;3;P;2;1;1;168963051;6873;176302756;6873;162011957;6811;168691681;6811
2023;1;1762;3;P;2;2;1;2325192994;145547;2404989558;145698;2421712198;152871;2500345988;153118
2023;1;1762;3;P;2;3;1;107375174;25140;116437556;25289;122344172;26274;132426914;26487
2023;1;1762;3;P;2;4;1;105092671;22870;113321723;22911;117854102;22681;126561580;22759
2023;1;1762;3;P;2;5;1;;;;;;;;
2023;1;1762;3;P;2;6;1;;;;;;;;
2023;1;1762;3;P;2;7;1;;;;;;;;
2023;1;1762;3;P;2;8;1;;;;;;;;
2023;1;1762;3;P;2;9;1;144728147;43379;154696203;43447;160262975;44324;178076708;45464
2023;1;1118;3;P;1;1;1;693686648;37818;731827714;37818;693686648;37818;731827714;37818
2023;1;1118;3;P;1;2;1;6315179748;569047;6871419644;573146;6315179748;569047;6871419644;573146
2023;1;1118;3;P;1;3;1;1048978193;197502;1242550441;200826;1048978193;197502;1242550441;200826
2023;1;1118;3;P;1;4;1;1046984503;196539;1222544766;197529;1046984503;196539;1222544766;197529
2023;1;1118;3;P;1;5;1;37747101;12813;47601268;12837;37747101;12813;47601268;12837
2023;1;1118;3;P;1;6;1;;;;;;;;
2023;1;1118;3;P;1;7;1;27916235;8505;34893361;8517;27916235;8505;34893361;8517
2023;1;1118;3;P;1;8;1;;;;;;;;
2023;1;1118;3;P;1;9;1;256000033;108632;337304953;109111;256000033;108632;337304953;109111
2023;1;1118;3;P;2;1;1;676996033;28741;706043905;28753;676996033;28741;706043905;28753
2023;1;1118;3;P;2;2;1;6599539497;460347;6934910749;461331;6599539497;460347;6934910749;461331
2023;1;1118;3;P;2;3;1;553536004;94330;646388059;95939;553536004;94330;646388059;95939
2023;1;1118;3;P;2;4;1;287061588;61432;344988840;62567;287061588;61432;344988840;62567
2023;1;1118;3;P;2;5;1;15521547;2736;17994800;2792;15521547;2736;17994800;2792
2023;1;1118;3;P;2;6;1;;;;;;;;
2023;1;1118;3;P;2;7;1;25989161;6804;32757886;6977;25989161;6804;32757886;6977
2023;1;1118;3;P;2;8;1;20934122;4532;26285985;4741;20934122;4532;26285985;4741
2023;1;1118;3;P;2;9;1;98944859;32775;125617754;33154;98944859;32775;125617754;33154
2023;1;1310;1;N;1;1;6;;;;;;;;
2023;1;1310;1;N;1;2;6;1218333;194;1329433;194;1222292;194;1309640;194
2023;1;1310;1;N;1;3;6;;;;;;;;
2023;1;1310;1;N;1;4;6;2319326;388;2660474;388;3547367;582;3812827;582
2023;1;1310;1;N;1;5;6;;;;;;;;
2023;1;1310;1;N;1;6;6;;;;;;;;
2023;1;1310;1;N;1;7;6;4629166;1549;4972076;1549;3662500;1164;3864304;1164
2023;1;1310;1;N;1;8;6;;;;;;;;
2023;1;1310;1;N;1;9;6;;;;;;;;
2023;1;1310;1;N;2;1;6;2519791;194;3293071;194;2523750;194;3162695;194
2023;1;1310;1;N;2;2;6;;;;;;;;
2023;1;1310;1;N;2;3;6;;;;;;;;
2023;1;1310;1;N;2;4;6;4010624;582;4826528;582;4018542;582;4670250;582
2023;1;1310;1;N;2;5;6;;;;;;;;
2023;1;1310;1;N;2;6;6;;;;;;;;
2023;1;1310;1;N;2;7;6;3795654;1073;4050393;1073;4648781;1306;4904929;1306
2023;1;1310;1;N;2;8;6;;;;;;;;
2023;1;1310;1;N;2;9;6;;;;;;;;
2023;1;1544;3;C;1;1;10;60944977;1746;64293020;1746;66140352;1746;69440506;1746
2023;1;1544;3;C;1;2;10;174027243;11568;191176149;11568;189184249;11400;206699755;11400
2023;1;1544;3;C;1;3;10;30526285;2301;33933058;2308;33287049;2314;36827395;2330
2023;1;1544;3;C;1;4;10;2492833;388;2899155;388;3038680;388;3429356;388
2023;1;1544;3;C;1;5;10;;;;;;;;
2023;1;1544;3;C;1;6;10;;;;;;;;
2023;1;1544;3;C;1;7;10;;;;;;;;
2023;1;1544;3;C;1;8;10;;;;;;;;
2023;1;1544;3;C;1;9;10;;;;;;;;
2023;1;1544;3;C;2;1;10;155561782;3492;161222482;3492;158760511;3233;165321742;3233
2023;1;1544;3;C;2;2;10;204346552;11321;221069673;11331;222592893;11536;240759372;11576
2023;1;1544;3;C;2;3;10;38672839;3104;42857278;3118;45151806;3291;49661892;3291
2023;1;1544;3;C;2;4;10;7279191;388;8048157;388;8700203;388;9512478;388
2023;1;1544;3;C;2;5;10;;;;;;;;
2023;1;1544;3;C;2;6;10;;;;;;;;
2023;1;1544;3;C;2;7;10;32312031;3665;39322346;3817;34183447;3627;39709923;3693
2023;1;1544;3;C;2;8;10;20349297;3078;23567521;3129;23649947;2910;26681871;2926
2023;1;1544;3;C;2;9;10;24661567;4332;29920996;4448;28461104;4436;33446718;4482
2023;1;14;3;C;1;1;7;8731303;387;9363178;387;9228987;387;9882920;387
