ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;6;984;2;G;1;1;1;7879629;187;8056321;187;8146341;195;8351617;195
2023;6;984;2;G;1;2;1;100332049;4653;103690015;4670;119995721;4492;122707290;4517
2023;6;984;2;G;1;3;1;;;;;;;;
2023;6;984;2;G;1;4;1;;;;;;;;
2023;6;984;2;G;1;5;1;;;;;;;;
2023;6;984;2;G;1;6;1;;;;;;;;
2023;6;984;2;G;1;7;1;;;;;;;;
2023;6;984;2;G;1;8;1;;;;;;;;
2023;6;984;2;G;1;9;1;;;;;;;;
2023;6;984;2;G;2;1;1;73485483;554;73764361;554;73837288;540;74088087;540
2023;6;984;2;G;2;2;1;233080579;9969;240581312;9969;236979266;9969;244692370;9969
2023;6;984;2;G;2;3;1;;;;;;;;
2023;6;984;2;G;2;4;1;;;;;;;;
2023;6;984;2;G;2;5;1;;;;;;;;
2023;6;984;2;G;2;6;1;;;;;;;;
2023;6;984;2;G;2;7;1;;;;;;;;
2023;6;984;2;G;2;8;1;;;;;;;;
2023;6;984;2;G;2;9;1;;;;;;;;
2023;6;952;3;B;1;1;1;719628036;13611;735923836;13611;705533353;13286;721301629;13286
2023;6;952;3;B;1;2;1;2462633350;88031;2565162496;88031;2380429296;84871;2477624034;84871
2023;6;952;3;B;1;3;1;35970459;2349;38094997;2349;30429255;1987;32204100;1987
2023;6;952;3;B;1;4;1;18196731;845;19385303;845;14699764;713;15549821;713
2023;6;952;3;B;1;5;1;;;;;;;;
2023;6;952;3;B;1;6;1;;;;;;;;
2023;6;952;3;B;1;7;1;533316099;42903;568370722;42903;574583191;48124;611640355;48124
2023;6;952;3;B;1;8;1;908925198;85858;968037100;85858;902614077;86655;958903502;86655
2023;6;952;3;B;1;9;1;;;;;;;;
2023;6;952;3;B;2;1;1;1488441718;24330;1514068638;24330;1481381447;23577;1506310999;23577
2023;6;952;3;B;2;2;1;3431206398;106828;3536649385;106828;3296258483;101997;3392553190;101997
2023;6;952;3;B;2;3;1;382197287;21036;399332406;21036;348047595;19134;363269057;19134
2023;6;952;3;B;2;4;1;;;;;;;;
2023;6;952;3;B;2;5;1;;;;;;;;
2023;6;952;3;B;2;6;1;;;;;;;;
2023;6;952;3;B;2;7;1;2008568008;121367;2108840358;121367;1898341592;116427;1991586007;116427
2023;6;952;3;B;2;8;1;3453046929;205476;3604325450;205476;3290471335;195802;3431382315;195802
2023;6;952;3;B;2;9;1;;;;;;;;
2023;6;995;3;M;1;1;3;14153744;774;16564788;774;15352769;774;17778074;774
2023;6;995;3;M;1;2;3;244673718;34191;283963736;34443;244254853;36380;281723978;36559
2023;6;995;3;M;1;3;3;32995692;5333;39067548;5414;32467288;5512;38167818;5556
2023;6;995;3;M;1;4;3;67610438;12897;76970141;12945;68562766;12609;77756302;12655
2023;6;995;3;M;1;5;3;1711167;194;2145698;194;1711167;194;2145699;194
2023;6;995;3;M;1;6;3;;;;;;;;
2023;6;995;3;M;1;7;3;49557003;9908;57460900;9920;48446484;9861;55426432;9861
2023;6;995;3;M;1;8;3;3021868;581;3627785;583;2823888;568;3388630;568
2023;6;995;3;M;1;9;3;1957084;581;2161260;581;2149628;578;2355188;578
2023;6;995;3;M;2;1;3;39067281;2129;46765783;2129;43384687;2322;51888030;2322
2023;6;995;3;M;2;2;3;694069232;80436;827558066;81567;680700621;77989;812281126;79210
2023;6;995;3;M;2;3;3;64492104;10598;78245109;11147;61288718;10675;76332964;11420
2023;6;995;3;M;2;4;3;51919156;8960;61866030;9182;53460119;8989;63947940;9287
2023;6;995;3;M;2;5;3;;;;;;;;
2023;6;995;3;M;2;6;3;;;;;;;;
2023;6;995;3;M;2;7;3;363651492;67549;433923809;68380;361137115;68251;429909848;69437
2023;6;995;3;M;2;8;3;117436517;17151;143299612;17275;124868577;20288;149588056;20378
2023;6;995;3;M;2;9;3;;;;;;;;
2023;6;997;1;G;1;1;3;;;;;;;;
2023;6;997;1;G;1;2;3;;;;;;;;
2023;6;997;1;G;1;3;3;;;;;;;;
2023;6;997;1;G;1;4;3;713500;194;892358;194;713500;194;892358;194
2023;6;997;1;G;1;5;3;;;;;;;;
2023;6;997;1;G;1;6;3;635000;194;690825;194;635000;194;690825;194
2023;6;997;1;G;1;7;3;;;;;;;;
2023;6;997;1;G;1;8;3;;;;;;;;
2023;6;997;1;G;1;9;3;;;;;;;;
2023;6;997;1;G;2;1;3;;;;;;;;
2023;6;997;1;G;2;2;3;;;;;;;;
2023;6;997;1;G;2;3;3;;;;;;;;
2023;6;997;1;G;2;4;3;1260223;388;1444140;388;1260223;388;1444140;388
2023;6;997;1;G;2;5;3;;;;;;;;
2023;6;997;1;G;2;6;3;;;;;;;;
2023;6;997;1;G;2;7;3;;;;;;;;
2023;6;997;1;G;2;8;3;;;;;;;;
2023;6;997;1;G;2;9;3;;;;;;;;
2023;6;1762;3;P;1;1;1;320952407;13041;333345769;13199;321320387;12852;331181211;12852
2023;6;1762;3;P;1;2;1;1665788527;129176;1725793307;129376;1669131070;129791;1737816666;129945
2023;6;1762;3;P;1;3;1;84286724;19091;89332216;19115;84403162;18902;89723438;18970
2023;6;1762;3;P;1;4;1;297193055;63411;318031795;63522;300789948;63789;321240921;63829
2023;6;1762;3;P;1;5;1;;;;;;;;
2023;6;1762;3;P;1;6;1;;;;;;;;
2023;6;1762;3;P;1;7;1;;;;;;;;
2023;6;1762;3;P;1;8;1;;;;;;;;
2023;6;1762;3;P;1;9;1;183386848;55853;194022324;55881;190531298;58310;204928487;59018
2023;6;1762;3;P;2;1;1;299303728;11340;309325888;11344;303897438;11541;314497822;11541
2023;6;1762;3;P;2;2;1;2541924077;153252;2615013543;153415;2534346150;152779;2619603197;152840
2023;6;1762;3;P;2;3;1;128143475;27314;136979757;27330;128873352;27503;140166691;27854
2023;6;1762;3;P;2;4;1;113446206;22161;121842195;22258;115386098;22350;124493361;22473
2023;6;1762;3;P;2;5;1;;;;;;;;
2023;6;1762;3;P;2;6;1;;;;;;;;
2023;6;1762;3;P;2;7;1;;;;;;;;
2023;6;1762;3;P;2;8;1;;;;;;;;
2023;6;1762;3;P;2;9;1;169513374;47159;180348177;47209;175570367;49049;193756057;50502
2023;6;1118;3;P;1;1;1;779965523;37327;827128243;37327;781268256;37328;828074885;37328
2023;6;1118;3;P;1;2;1;5062849362;462790;5431420733;462988;5238333303;466890;5610869477;467164
2023;6;1118;3;P;1;3;1;571834430;94443;666564968;94536;555440947;94528;650367032;94641
2023;6;1118;3;P;1;4;1;923043564;158696;1081192065;159178;914290703;158715;1070969731;159055
2023;6;1118;3;P;1;5;1;43182040;12663;54579858;12668;43112491;13230;54473032;13243
