Año;Mes;ID_Empresa;Tamaño;Categoría;Sexo;Grupo;División;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;3;7;3;O;2;9;1;1159727;378;1477333;418;1159727;378;1510437;418
2019;3;8;3;I;1;1;1;;;;;;;;
2019;3;8;3;I;1;2;1;27872892;5147;30209619;5153;28424964;4813;30859250;4820
2019;3;8;3;I;1;3;1;4913464;978;5270544;979;5490444;968;5882837;969
2019;3;8;3;I;1;4;1;22371405;8601;25952801;8659;20174824;7522;23661990;7598
2019;3;8;3;I;1;5;1;68513229;28687;75425678;29177;57501911;23521;63653632;23946
2019;3;8;3;I;1;6;1;;;;;;;;
2019;3;8;3;I;1;7;1;559760;280;597194;282;396023;199;422891;200
2019;3;8;3;I;1;8;1;3800733;1613;4226733;1631;3638287;1593;4039636;1594
2019;3;8;3;I;1;9;1;8475179;4030;9411571;4097;7768189;3603;8650741;3662
2019;3;8;3;I;2;1;1;;;;;;;;
2019;3;8;3;I;2;2;1;19516947;2900;21001573;2906;18943995;2548;20393515;2556
2019;3;8;3;I;2;3;1;4932975;1355;5412006;1366;4795896;1251;5309040;1275
2019;3;8;3;I;2;4;1;7093795;2538;8083083;2572;7924281;2852;9106319;2913
2019;3;8;3;I;2;5;1;44428223;18192;48535806;18497;33479072;13349;36648711;13551
2019;3;8;3;I;2;6;1;;;;;;;;
2019;3;8;3;I;2;7;1;1321730;387;1450974;388;1312328;381;1453111;385
2019;3;8;3;I;2;8;1;5133452;2020;5465162;2031;4026574;1651;4275995;1656
2019;3;8;3;I;2;9;1;17126249;6921;19559278;7168;14612972;5766;16619535;5930
2019;3;9;3;F;1;1;1;0;0;0;0;0;0;0;0
2019;3;9;3;F;1;2;1;83108581;7373;91858528;7373;81674413;7120;90080164;7120
2019;3;9;3;F;1;3;1;58202320;9253;66732809;9253;59495231;8911;67439155;8911
2019;3;9;3;F;1;4;1;27315741;5063;31330407;5160;26065308;4397;30009766;4464
2019;3;9;3;F;1;5;1;0;0;0;0;0;0;0;0
2019;3;9;3;F;1;6;1;1606875;194;1707999;194;1606875;194;1707999;194
2019;3;9;3;F;1;7;1;38968733;7592;46201049;7690;41525933;7838;49671420;8043
2019;3;9;3;F;1;8;1;1008635;207;1531697;207;1348181;272;1916749;272
