Año;Mes;ID_Empresa;Tamaño;Categoría;Sexo;Grupo;División;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;6;4;3;P;2;9;1;71778223;19866;86282492;20961;71330217;19866;82337760;20902
2019;6;5;3;O;1;1;1;8351156;567;9383759;567;8752853;567;9461206;567
2019;6;5;3;O;1;2;1;268095757;30240;287540412;30240;266428460;30240;290369759;30240
2019;6;5;3;O;1;3;1;46284189;9261;49097470;9261;46410080;9261;50374510;9261
2019;6;5;3;O;1;4;1;31980684;7749;34565053;7749;31510973;7749;34355409;7749
2019;6;5;3;O;1;5;1;;;;;;;;
2019;6;5;3;O;1;6;1;;;;;;;;
2019;6;5;3;O;1;7;1;;;;;;;;
2019;6;5;3;O;1;8;1;2076316;756;2347083;756;2091538;756;2269974;756
2019;6;5;3;O;1;9;1;;;;;;;;
2019;6;5;3;O;2;1;1;23890504;1323;26090450;1323;26711464;1323;29764065;1323
2019;6;5;3;O;2;2;1;270473135;27594;292946131;27594;266209050;27594;292519102;27594
2019;6;5;3;O;2;3;1;15622233;2835;16984403;2835;15634234;2835;17710475;2835
2019;6;5;3;O;2;4;1;18433644;4725;21144382;4725;18481104;4725;21559652;4725
2019;6;5;3;O;2;5;1;;;;;;;;
2019;6;5;3;O;2;6;1;;;;;;;;
2019;6;5;3;O;2;7;1;;;;;;;;
2019;6;5;3;O;2;8;1;3534748;1134;4663935;1134;3546861;1134;4416229;1134
2019;6;5;3;O;2;9;1;;;;;;;;
2019;6;6;3;P;1;1;1;71619060;7250;74607862;7250;74501839;7250;77623135;7250
2019;6;6;3;P;1;2;1;335195386;46327;351424061;46327;341669051;45624;358167174;45624
2019;6;6;3;P;1;3;1;174857402;47807;183991620;47940;175894503;47650;184891612;47720
2019;6;6;3;P;1;4;1;155120220;56521;165928982;57313;151521001;56656;161579255;57236
2019;6;6;3;P;1;5;1;;;;;;;;
2019;6;6;3;P;1;6;1;;;;;;;;
2019;6;6;3;P;1;7;1;;;;;;;;
2019;6;6;3;P;1;8;1;;;;;;;;
2019;6;6;3;P;1;9;1;;;;;;;;
2019;6;6;3;P;2;1;1;81340084;7353;85033102;7353;73887217;7160;77294601;7160
2019;6;6;3;P;2;2;1;348111617;42949;364324402;42949;337665821;43243;353484073;43243
2019;6;6;3;P;2;3;1;141632443;31151;149221924;31373;140047171;31199;147443674;31390
2019;6;6;3;P;2;4;1;89056605;34168;95717599;34778;88680233;33523;94610554;33876
2019;6;6;3;P;2;5;1;;;;;;;;
2019;6;6;3;P;2;6;1;;;;;;;;
2019;6;6;3;P;2;7;1;;;;;;;;
2019;6;6;3;P;2;8;1;;;;;;;;
2019;6;6;3;P;2;9;1;;;;;;;;
2019;6;7;3;O;1;1;1;161129699;7946;171851620;7946;161467348;7568;173245227;7568
2019;6;7;3;O;1;2;1;451175520;44462;517290861;44925;457915644;43327;529543350;43463
2019;6;7;3;O;1;3;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;1;4;1;104525253;19298;124610592;19726;104557068;18920;125961531;19339
2019;6;7;3;O;1;5;1;1306360;378;1685724;400;1306360;378;1753519;405
2019;6;7;3;O;1;6;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;1;7;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;1;8;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;1;9;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;2;1;1;258975830;11730;277025191;11730;256144325;11730;274730813;11730
2019;6;7;3;O;2;2;1;392696051;35570;441749908;35766;395327674;35191;458379643;35301
2019;6;7;3;O;2;3;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;2;4;1;39344837;7568;48446641;7878;37859192;7379;47306137;7701
2019;6;7;3;O;2;5;1;11157710;3216;15462286;3604;11157710;3216;15975527;3649
2019;6;7;3;O;2;6;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;2;7;1;0;0;0;0;0;0;0;0
2019;6;7;3;O;2;8;1;6823407;2081;8892946;2233;6849426;2081;9323444;2250
2019;6;7;3;O;2;9;1;1159727;378;1491045;418;1159727;378;1499117;418
2019;6;8;3;I;1;1;1;;;;;;;;
2019;6;8;3;I;1;2;1;26041616;4621;28200832;4627;28884348;4796;31232068;4806
2019;6;8;3;I;1;3;1;6756543;1161;7229068;1163;6459043;1161;6916225;1164
2019;6;8;3;I;1;4;1;18281920;6859;21251668;6935;19603699;7183;22689359;7270
2019;6;8;3;I;1;5;1;56330427;23762;62077913;24170;59025976;24713;65285773;25198
2019;6;8;3;I;1;6;1;;;;;;;;
2019;6;8;3;I;1;7;1;383760;194;417523;198;391384;194;423989;197
2019;6;8;3;I;1;8;1;3874955;1663;4232162;1664;4114196;1751;4498856;1753
2019;6;8;3;I;1;9;1;8490656;3986;9366318;4051;9275174;4274;10356982;4361
2019;6;8;3;I;2;1;1;;;;;;;;
2019;6;8;3;I;2;2;1;20675656;3102;22284012;3104;19951111;3066;21486859;3069
2019;6;8;3;I;2;3;1;6302287;1522;6897206;1540;6554579;1535;7287015;1561
2019;6;8;3;I;2;4;1;7891901;2672;8901801;2714;8030525;2798;9075631;2846
2019;6;8;3;I;2;5;1;32453928;13220;35518115;13414;33844711;13935;37050377;14186
2019;6;8;3;I;2;6;1;;;;;;;;
2019;6;8;3;I;2;7;1;1332022;387;1461795;388;1340293;387;1463254;387
2019;6;8;3;I;2;8;1;6182356;2071;6555170;2077;8397746;2751;8917682;2763
2019;6;8;3;I;2;9;1;12774427;4897;14438553;5030;13113634;5069;14855872;5228
2019;6;9;3;F;1;1;1;0;0;0;0;0;0;0;0
2019;6;9;3;F;1;2;1;78846599;6796;87058116;6796;80049602;6945;88005483;6945
2019;6;9;3;F;1;3;1;57344042;7929;66504654;7929;54921086;8316;64298564;8316
2019;6;9;3;F;1;4;1;30066075;4268;33734120;4290;27655121;4352;31186457;4397
2019;6;9;3;F;1;5;1;0;0;0;0;0;0;0;0
2019;6;9;3;F;1;6;1;1606875;194;1707999;194;1606875;194;1707999;194
2019;6;9;3;F;1;7;1;37768900;6183;44084538;6183;32939009;6778;38963791;6783
2019;6;9;3;F;1;8;1;7579417;1598;9060457;1598;8809267;1940;10467205;1940
2019;6;9;3;F;1;9;1;12911484;2923;15340092;2933;12731766;3150;15097944;3171
2019;6;9;3;F;2;1;1;12919802;194;13186961;194;12919802;194;13188125;194
2019;6;9;3;F;2;2;1;1303876864;83259;1453815527;83421;1338446847;83229;1486661374;83434
2019;6;9;3;F;2;3;1;1312514638;137707;1511692176;137748;1200196583;137021;1391876505;137095
2019;6;9;3;F;2;4;1;116618341;17983;137146238;18154;104676008;16717;124802640;16991
2019;6;9;3;F;2;5;1;;;;;0;0;0;0
2019;6;9;3;F;2;6;1;3683847;375;3898173;375;3683847;375;3898173;375
2019;6;9;3;F;2;7;1;4806370001;1157223;6121498325;1158741;4160728294;1151206;5390789203;1153511
2019;6;9;3;F;2;8;1;660237659;129110;800694672;129625;574154538;127564;703714428;128046
2019;6;9;3;F;2;9;1;93196047;21878;115066816;22083;81289311;21019;103028876;21367
2019;6;10;1;Q;1;1;1;4697830;194;4846096;194;4697830;194;4846847;194
2019;6;10;1;Q;1;2;1;5414990;388;5623616;388;4801326;304;5006983;304
2019;6;10;1;Q;1;3;1;1970606;776;2103360;782;2004549;776;2140575;782
2019;6;10;1;Q;1;4;1;3948183;1164;4249320;1180;4524508;1358;4898357;1381
2019;6;10;1;Q;1;5;1;;;;;;;;
2019;6;10;1;Q;1;6;1;;;;;;;;
2019;6;10;1;Q;1;7;1;;;;;;;;
2019;6;10;1;Q;1;8;1;;;;;;;;
2019;6;10;1;Q;1;9;1;;;;;;;;
2019;6;10;1;Q;2;1;1;2210511;194;2291775;194;2219026;194;2300754;194
2019;6;10;1;Q;2;2;1;11441989;970;12016385;970;11452636;970;12036204;970
2019;6;10;1;Q;2;3;1;;;;;;;;
2019;6;10;1;Q;2;4;1;;;;;;;;
2019;6;10;1;Q;2;5;1;;;;;;;;
2019;6;10;1;Q;2;6;1;;;;;;;;
2019;6;10;1;Q;2;7;1;;;;;;;;
2019;6;10;1;Q;2;8;1;;;;;;;;
2019;6;10;1;Q;2;9;1;94798;40;100049;40;94798;40;100049;40
2019;6;11;3;C;1;1;7;;;;;;;;
2019;6;11;3;C;1;2;7;6848562;580;7806170;580;7857948;580;8838341;580
2019;6;11;3;C;1;3;7;;;;;;;;
2019;6;11;3;C;1;4;7;6387828;1724;7897257;1724;6437045;1686;7956725;1686
2019;6;11;3;C;1;5;7;;;;;;;;
2019;6;11;3;C;1;6;7;;;;;;;;
2019;6;11;3;C;1;7;7;;;;;;;;
2019;6;11;3;C;1;8;7;;;;;;;;
2019;6;11;3;C;1;9;7;;;;;;;;
2019;6;11;3;C;2;1;7;35343355;1158;37342031;1158;29697859;966;31360231;966
2019;6;11;3;C;2;2;7;27281859;2895;31355810;2910;26904421;2882;30693188;2882
2019;6;11;3;C;2;3;7;6696091;1351;8307034;1400;5273354;1158;6221999;1158
2019;6;11;3;C;2;4;7;29045875;5942;34387732;5942;27493597;5743;32673951;5743
2019;6;11;3;C;2;5;7;;;;;;;;
2019;6;11;3;C;2;6;7;;;;;;;;
2019;6;11;3;C;2;7;7;;;;;;;;
2019;6;11;3;C;2;8;7;48060938;9993;56804988;10028;47592933;10141;56252491;10153
2019;6;11;3;C;2;9;7;31806140;8836;38942899;8837;32026963;9196;39292462;9196
2019;6;12;3;H;1;1;1;2193168;189;2295389;189;2173168;189;2290957;189
2019;6;12;3;H;1;2;1;4892997;680;5157997;680;4936443;700;5216913;700
2019;6;12;3;H;1;3;1;1180359;363;1314770;363;1176665;360;1304765;360
2019;6;12;3;H;1;4;1;9176711;2510;10827454;2510;9199082;2514;10862643;2514
2019;6;12;3;H;1;5;1;;;;;;;;
2019;6;12;3;H;1;6;1;;;;;;;;
2019;6;12;3;H;1;7;1;;;;;;;;
2019;6;12;3;H;1;8;1;;;;;;;;
2019;6;12;3;H;1;9;1;;;;;;;;
2019;6;12;3;H;2;1;1;34110339;1269;38531662;1269;39931664;1496;44275813;1496
2019;6;12;3;H;2;2;1;26864934;4221;29097389;4221;27172999;4224;29515001;4224
2019;6;12;3;H;2;3;1;11655624;2800;13485098;2814;11663865;2805;13488543;2816
2019;6;12;3;H;2;4;1;34723808;8414;40623186;8436;35129643;8522;41248721;8547
2019;6;12;3;H;2;5;1;;;;;;;;
2019;6;12;3;H;2;6;1;;;;;;;;
2019;6;12;3;H;2;7;1;;;;;;;;
2019;6;12;3;H;2;8;1;538349669;90057;672890651;90255;532164183;89007;663821055;89198
2019;6;12;3;H;2;9;1;41561203;11645;52639643;11662;41723223;11725;52963039;11750
2019;6;13;3;C;1;1;1;;;;;0;0;0;0
2019;6;13;3;C;1;2;1;2494228;196;2578354;196;3778688;345;3892989;345
2019;6;13;3;C;1;3;1;1694585;391;1779601;391;897725;196;966879;196
2019;6;13;3;C;1;4;1;;;;;0;0;0;0
2019;6;13;3;C;1;5;1;;;;;0;0;0;0
2019;6;13;3;C;1;6;1;;;;;0;0;0;0
2019;6;13;3;C;1;7;1;7924168;3356;8404352;3364;9369102;3617;9935574;3632
2019;6;13;3;C;1;8;1;;;;;0;0;0;0
2019;6;13;3;C;1;9;1;;;;;0;0;0;0
2019;6;13;3;C;2;1;1;4875662;196;4981960;196;4875662;196;4982481;196
2019;6;13;3;C;2;2;1;7858745;821;8150145;821;8331229;867;8639374;867
2019;6;13;3;C;2;3;1;2010665;587;2127398;590;2022647;587;2132633;587
2019;6;13;3;C;2;4;1;8346778;1369;8795101;1379;8592120;1369;9146895;1394
2019;6;13;3;C;2;5;1;801370;196;977456;217;739426;189;934247;214
2019;6;13;3;C;2;6;1;;;;;0;0;0;0
2019;6;13;3;C;2;7;1;140159725;51156;148234171;51460;155006816;55320;163815875;55504
2019;6;13;3;C;2;8;1;7795766;1668;8553281;1742;8972103;1805;9771289;1874
2019;6;13;3;C;2;9;1;2941581;1337;3086964;1338;2825209;1297;3063913;1301
2019;6;14;3;C;1;1;7;3798270;194;3977075;194;3798270;194;3977075;194
2019;6;14;3;C;1;2;7;6074150;776;6782723;803;6074150;774;6835697;807
2019;6;14;3;C;1;3;7;6152244;1358;6956738;1378;5591609;1164;6340185;1190
2019;6;14;3;C;1;4;7;;;;;;;;
2019;6;14;3;C;1;5;7;;;;;;;;
2019;6;14;3;C;1;6;7;11358363;582;11887879;582;11447741;582;11977257;582
2019;6;14;3;C;1;7;7;519178;194;628468;203;519178;194;602333;195
2019;6;14;3;C;1;8;7;;;;;;;;
2019;6;14;3;C;1;9;7;;;;;;;;
2019;6;14;3;C;2;1;7;33629894;970;34970103;970;33629894;968;34970103;968
2019;6;14;3;C;2;2;7;37411765;3047;40471180;3118;36100866;2916;39443440;3011
2019;6;14;3;C;2;3;7;27266414;4268;30571461;4388;25568403;3960;29554477;4134
2019;6;14;3;C;2;4;7;;;;;;;;
2019;6;14;3;C;2;5;7;;;;;;;;
2019;6;14;3;C;2;6;7;18302196;776;19093732;776;18470047;774;19261583;774
2019;6;14;3;C;2;7;7;94022730;26891;110538479;27871;89554371;25499;109526200;27166
2019;6;14;3;C;2;8;7;;;;;;;;
2019;6;14;3;C;2;9;7;;;;;;;;
2019;6;15;3;P;1;1;1;392436601;25508;408710063;25508;392221435;25306;408343853;25306
2019;6;15;3;P;1;2;1;769359456;75650;809604334;75815;777732142;74677;819154549;74933
2019;6;15;3;P;1;3;1;92067309;13127;97643848;13232;88249588;14090;93907892;14210
2019;6;15;3;P;1;4;1;457765809;79137;484996634;79787;454678596;77646;481125300;78220
2019;6;15;3;P;1;5;1;;;;;;;;
2019;6;15;3;P;1;6;1;;;;;;;;
2019;6;15;3;P;1;7;1;7720247;3070;8356004;3162;7761150;3083;8537494;3214
2019;6;15;3;P;1;8;1;;;;;;;;
2019;6;15;3;P;1;9;1;;;;;;;;
2019;6;15;3;P;2;1;1;418635261;22900;433364726;22900;423190822;23273;438241761;23273
2019;6;15;3;P;2;2;1;732772331;61356;764620943;61403;750593887;61985;783323638;62077
2019;6;15;3;P;2;3;1;59141668;9578;63661546;9891;63837258;9899;68741369;10250
2019;6;15;3;P;2;4;1;239876528;45533;258709305;46895;251478119;46425;271805440;48062
2019;6;15;3;P;2;5;1;;;;;;;;
2019;6;15;3;P;2;6;1;;;;;;;;
2019;6;15;3;P;2;7;1;8245699;2645;9736150;2876;7961727;2470;9624128;2734
2019;6;15;3;P;2;8;1;;;;;;;;
2019;6;15;3;P;2;9;1;9887471;3483;11806335;3862;9847874;3470;12277603;3991
2019;6;17;1;K;1;1;3;8605949;194;8847818;194;8605949;194;8868772;194
2019;6;17;1;K;1;2;3;;;;;;;;
2019;6;17;1;K;1;3;3;;;;;;;;
2019;6;17;1;K;1;4;3;927889;82;1086901;84;978699;82;1138674;84
2019;6;17;1;K;1;5;3;;;;;;;;
2019;6;17;1;K;1;6;3;;;;;;;;
2019;6;17;1;K;1;7;3;;;;;;;;
2019;6;17;1;K;1;8;3;;;;;;;;
2019;6;17;1;K;1;9;3;;;;;;;;
2019;6;17;1;K;2;1;3;17182283;388;17666021;388;17182283;388;17707930;388
2019;6;17;1;K;2;2;3;30963066;582;31635858;582;30963066;582;31698453;582
2019;6;17;1;K;2;3;3;;;;;;;;
2019;6;17;1;K;2;4;3;6083518;388;6554814;388;6083518;388;6595919;388
2019;6;17;1;K;2;5;3;;;;;;;;
2019;6;17;1;K;2;6;3;;;;;;;;
2019;6;17;1;K;2;7;3;;;;;;;;
2019;6;17;1;K;2;8;3;;;;;;;;
2019;6;17;1;K;2;9;3;;;;;;;;
2019;6;18;3;Q;1;1;1;11868680;946;12759839;970;11873251;946;12635382;946
2019;6;18;3;Q;1;2;1;1033623531;90455;1101948072;92085;1047008263;91143;1129577792;92683
2019;6;18;3;Q;1;3;1;423040821;116358;485649121;120256;448251901;116547;528689867;120238
2019;6;18;3;Q;1;4;1;87256180;27056;102314311;28122;89238321;27056;108506689;28161
2019;6;18;3;Q;1;5;1;;;;;;;;
2019;6;18;3;Q;1;6;1;;;;;;;;
2019;6;18;3;Q;1;7;1;;;;;;;;
2019;6;18;3;Q;1;8;1;;;;;;;;
2019;6;18;3;Q;1;9;1;46561154;17785;60887280;20541;46760344;17785;63571575;20687
2019;6;18;3;Q;2;1;1;7935164;378;8168459;378;13122918;568;13512577;568
2019;6;18;3;Q;2;2;1;1077270036;54356;1122229378;55004;1076310271;54503;1130021915;55259
2019;6;18;3;Q;2;3;1;67949570;20055;81267796;21603;69908528;19866;86301363;21484
2019;6;18;3;Q;2;4;1;25694867;7379;31256605;8092;26129607;7379;33104465;8140
2019;6;18;3;Q;2;5;1;;;;;;;;
2019;6;18;3;Q;2;6;1;;;;;;;;
2019;6;18;3;Q;2;7;1;;;;;;;;
2019;6;18;3;Q;2;8;1;468256;189;576687;204;468256;189;635567;219
2019;6;18;3;Q;2;9;1;51702804;17596;64565631;19657;51613671;17596;67122729;19778
2019;6;19;2;G;1;1;2;;;;;;;;
2019;6;19;2;G;1;2;2;2132549;387;2445442;387;2132549;387;2445442;387
2019;6;19;2;G;1;3;2;1649805;194;1855871;194;2491694;355;2797782;355
2019;6;19;2;G;1;4;2;6415110;2322;8033131;2363;6778425;2503;8393014;2503
2019;6;19;2;G;1;5;2;;;;;;;;
2019;6;19;2;G;1;6;2;;;;;;;;
2019;6;19;2;G;1;7;2;26900548;12882;31577498;12896;20077476;9350;23333497;9356
2019;6;19;2;G;1;8;2;;;;;;;;
2019;6;19;2;G;1;9;2;;;;;;;;
2019;6;19;2;G;2;1;2;8901098;387;9271812;387;16985773;580;17569845;580
2019;6;19;2;G;2;2;2;8072619;1161;9098395;1161;8072619;1161;9098395;1161
2019;6;19;2;G;2;3;2;7332458;935;8081430;935;1910786;549;2313228;552
2019;6;19;2;G;2;4;2;11231701;2516;12974287;2528;10948314;2419;12654260;2439
2019;6;19;2;G;2;5;2;;;;;;;;
2019;6;19;2;G;2;6;2;;;;;;;;
2019;6;19;2;G;2;7;2;10536895;4956;12592600;4977;8065055;3748;9540447;3757
2019;6;19;2;G;2;8;2;;;;;;;;
2019;6;19;2;G;2;9;2;;;;;;;;
2019;6;20;3;O;1;1;1;10279042;1323;10940533;1337;14149449;1703;15143538;1737
2019;6;20;3;O;1;2;1;1421475362;127542;1543770332;134202;1422458835;126351;1553048496;133553
2019;6;20;3;O;1;3;1;425073991;115637;498606584;125633;460302162;116226;544461228;125152
2019;6;20;3;O;1;4;1;165328328;51900;190596398;54485;181830310;52244;211675039;54886
2019;6;20;3;O;1;5;1;;;;;;;;
2019;6;20;3;O;1;6;1;;;;;;;;
2019;6;20;3;O;1;7;1;;;;;;;;
2019;6;20;3;O;1;8;1;1089475;378;1707803;498;1089475;378;1721598;495
2019;6;20;3;O;1;9;1;87027599;31735;111196700;36925;92659734;31596;119208085;36800
2019;6;20;3;O;2;1;1;13013131;520;13885937;520;9671815;331;10956149;331
2019;6;20;3;O;2;2;1;1393534599;83246;1468659213;87034;1420102017;83867;1501709944;88074
2019;6;20;3;O;2;3;1;90420576;21365;107679932;23923;95875666;21569;115995023;24153
2019;6;20;3;O;2;4;1;34781876;9357;41075777;10150;35575563;9195;42153260;9916
2019;6;20;3;O;2;5;1;;;;;;;;
2019;6;20;3;O;2;6;1;;;;;;;;
2019;6;20;3;O;2;7;1;;;;;;;;
2019;6;20;3;O;2;8;1;33007465;9324;44880359;11740;32837095;8987;46282002;11319
2019;6;20;3;O;2;9;1;67438045;20452;90345196;24235;69445456;20402;94491220;24083
2019;6;21;3;O;1;1;1;;;;;;;;
2019;6;21;3;O;1;2;1;324443063;28828;345453330;28856;336540465;29282;379850335;29418
2019;6;21;3;O;1;3;1;;;;;;;;
2019;6;21;3;O;1;4;1;79646006;13868;83784995;13876;77831492;13767;85618369;13789
2019;6;21;3;O;1;5;1;;;;;;;;
2019;6;21;3;O;1;6;1;;;;;;;;
2019;6;21;3;O;1;7;1;;;;;;;;
2019;6;21;3;O;1;8;1;;;;;;;;
2019;6;21;3;O;1;9;1;;;;;;;;
2019;6;21;3;O;2;1;1;5746343;189;7957320;189;13836469;378;14934926;378
2019;6;21;3;O;2;2;1;747605028;58639;824550740;58679;753733334;58614;834434599;58642
2019;6;21;3;O;2;3;1;;;;;;;;
2019;6;21;3;O;2;4;1;59436847;11730;75005139;11848;63779869;12298;75214083;12504
2019;6;21;3;O;2;5;1;;;;;;;;
2019;6;21;3;O;2;6;1;;;;;;;;
2019;6;21;3;O;2;7;1;;;;;;;;
2019;6;21;3;O;2;8;1;1382000;378;2222476;378;714027;189;1279156;189
2019;6;21;3;O;2;9;1;;;;;;;;
2019;6;22;1;K;1;1;3;4182194;194;4328693;194;4182194;194;4329100;194
2019;6;22;1;K;1;2;3;10407289;813;11215985;813;12269534;774;12996747;774
2019;6;22;1;K;1;3;3;;;;;;;;
2019;6;22;1;K;1;4;3;1406830;194;1518692;194;1406830;194;1518692;194
2019;6;22;1;K;1;5;3;;;;;;;;
2019;6;22;1;K;1;6;3;;;;;;;;
2019;6;22;1;K;1;7;3;;;;;;;;
2019;6;22;1;K;1;8;3;;;;;;;;
2019;6;22;1;K;1;9;3;;;;;;;;
2019;6;22;1;K;2;1;3;15408862;387;15774481;387;15408862;387;15774481;387
2019;6;22;1;K;2;2;3;56199603;2017;58577118;2017;61790450;2240;63868305;2240
2019;6;22;1;K;2;3;3;;;;;;;;
