ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;3;1762;3;P;1;9;1;123037985;37236;132802863;37782;123123712;37047;130489910;37117
2023;3;1762;3;P;2;1;1;174089439;7371;180807427;7371;263261886;10028;272512426;10028
2023;3;1762;3;P;2;2;1;2419120127;152493;2495644848;152853;2509866869;151880;2594401849;152060
2023;3;1762;3;P;2;3;1;122432102;26463;132411804;26714;123938978;26652;132986357;26740
2023;3;1762;3;P;2;4;1;115297505;22681;123497338;22719;116365310;22303;124962904;22399
2023;3;1762;3;P;2;5;1;;;;;;;;
2023;3;1762;3;P;2;6;1;;;;;;;;
2023;3;1762;3;P;2;7;1;;;;;;;;
2023;3;1762;3;P;2;8;1;;;;;;;;
2023;3;1762;3;P;2;9;1;160291087;44135;175407502;45216;159354718;44324;168937366;44344
2023;3;1118;3;P;1;1;1;693686648;37818;731827714;37818;693686648;37818;731827714;37818
2023;3;1118;3;P;1;2;1;6315179748;569047;6871419644;573146;6315179748;569047;6871419644;573146
2023;3;1118;3;P;1;3;1;1048978193;197502;1242550441;200826;1048978193;197502;1242550441;200826
2023;3;1118;3;P;1;4;1;1046984503;196539;1222544766;197529;1046984503;196539;1222544766;197529
2023;3;1118;3;P;1;5;1;37747101;12813;47601268;12837;37747101;12813;47601268;12837
2023;3;1118;3;P;1;6;1;;;;;;;;
2023;3;1118;3;P;1;7;1;27916235;8505;34893361;8517;27916235;8505;34893361;8517
2023;3;1118;3;P;1;8;1;;;;;;;;
2023;3;1118;3;P;1;9;1;256000033;108632;337304953;109111;256000033;108632;337304953;109111
2023;3;1118;3;P;2;1;1;676996033;28741;706043905;28753;676996033;28741;706043905;28753
2023;3;1118;3;P;2;2;1;6599539497;460347;6934910749;461331;6599539497;460347;6934910749;461331
2023;3;1118;3;P;2;3;1;553536004;94330;646388059;95939;553536004;94330;646388059;95939
2023;3;1118;3;P;2;4;1;287061588;61432;344988840;62567;287061588;61432;344988840;62567
2023;3;1118;3;P;2;5;1;15521547;2736;17994800;2792;15521547;2736;17994800;2792
2023;3;1118;3;P;2;6;1;;;;;;;;
2023;3;1118;3;P;2;7;1;25989161;6804;32757886;6977;25989161;6804;32757886;6977
2023;3;1118;3;P;2;8;1;20934122;4532;26285985;4741;20934122;4532;26285985;4741
2023;3;1118;3;P;2;9;1;98944859;32775;125617754;33154;98944859;32775;125617754;33154
2023;3;1310;1;N;1;1;6;;;;;;;;
2023;3;1310;1;N;1;2;6;1222292;194;1312574;194;1222292;194;1309274;194
2023;3;1310;1;N;1;3;6;;;;;;;;
2023;3;1310;1;N;1;4;6;3547367;582;3821341;582;3547367;582;3811763;582
2023;3;1310;1;N;1;5;6;;;;;;;;
2023;3;1310;1;N;1;6;6;;;;;;;;
2023;3;1310;1;N;1;7;6;3675000;1164;3886313;1164;3589584;1132;3786293;1132
2023;3;1310;1;N;1;8;6;;;;;;;;
2023;3;1310;1;N;1;9;6;;;;;;;;
2023;3;1310;1;N;2;1;6;2523750;194;3167366;194;2523750;194;3159689;194
2023;3;1310;1;N;2;2;6;;;;;;;;
2023;3;1310;1;N;2;3;6;;;;;;;;
2023;3;1310;1;N;2;4;6;4018542;582;4733214;582;4018542;582;4722639;582
2023;3;1310;1;N;2;5;6;;;;;;;;
2023;3;1310;1;N;2;6;6;;;;;;;;
2023;3;1310;1;N;2;7;6;4893363;1352;5174731;1352;4653170;1267;4908164;1267
2023;3;1310;1;N;2;8;6;;;;;;;;
2023;3;1310;1;N;2;9;6;;;;;;;;
2023;3;1544;3;C;1;1;10;64027392;1746;66671063;1746;64027392;1746;66668889;1746
2023;3;1544;3;C;1;2;10;184692885;11446;197918286;11454;186449693;11412;200397872;11412
2023;3;1544;3;C;1;3;10;34538066;2294;37404218;2302;29419782;2121;31992124;2121
2023;3;1544;3;C;1;4;10;1509079;194;1720733;194;1509079;194;1736223;194
2023;3;1544;3;C;1;5;10;;;;;;;;
2023;3;1544;3;C;1;6;10;;;;;;;;
2023;3;1544;3;C;1;7;10;;;;;;;;
2023;3;1544;3;C;1;8;10;;;;;;;;
2023;3;1544;3;C;1;9;10;;;;;;;;
2023;3;1544;3;C;2;1;10;141844023;2832;150505606;2832;145444446;2845;152636899;2845
2023;3;1544;3;C;2;2;10;233139451;11717;247247114;11725;228454646;11691;242483861;11691
2023;3;1544;3;C;2;3;10;44512260;3291;47885169;3295;44410181;3298;48082595;3298
2023;3;1544;3;C;2;4;10;6741371;388;7174085;388;6312180;388;6734397;388
2023;3;1544;3;C;2;5;10;;;;;;;;
2023;3;1544;3;C;2;6;10;;;;;;;;
2023;3;1544;3;C;2;7;10;36221687;3582;40265689;3593;33051845;3686;37019888;3708
2023;3;1544;3;C;2;8;10;22952186;2910;25690284;2941;19941346;2910;21955738;2915
2023;3;1544;3;C;2;9;10;30841297;4390;34706473;4399;25006943;4345;28560123;4347
2023;3;14;3;C;1;1;7;9228987;387;9882920;387;9617329;387;10288473;387
2023;3;14;3;C;1;2;7;4587367;387;5236419;400;4671879;387;5356773;402
2023;3;14;3;C;1;3;7;13879569;2709;16611355;2778;13963350;2709;16714366;2771
2023;3;14;3;C;1;4;7;;;;;;;;
2023;3;14;3;C;1;5;7;;;;;;;;
2023;3;14;3;C;1;6;7;21748492;581;22752209;581;20830168;581;21837322;581
2023;3;14;3;C;1;7;7;4519582;1548;6769752;1761;4852355;1548;6786938;1686
2023;3;14;3;C;1;8;7;;;;;;;;
2023;3;14;3;C;1;9;7;;;;;;;;
2023;3;14;3;C;2;1;7;44498871;1161;47205773;1161;45578605;1161;48333361;1161
2023;3;14;3;C;2;2;7;29051966;1935;32280421;1992;29647645;1935;32799678;1982
2023;3;14;3;C;2;3;7;36200726;4064;45967887;4414;38293657;4257;46459625;4501
2023;3;14;3;C;2;4;7;;;;;;;;
2023;3;14;3;C;2;5;7;;;;;;;;
2023;3;14;3;C;2;6;7;27992831;774;29544445;774;26348970;774;27906505;774
2023;3;14;3;C;2;7;7;126674700;28832;172422617;32009;124970750;28058;162136088;30072
2023;3;14;3;C;2;8;7;;;;;;;;
2023;3;14;3;C;2;9;7;;;;;;;;
2023;3;338;3;C;1;1;2;;;;;;;;
2023;3;338;3;C;1;2;2;22094429;1851;23509193;1851;22403462;1858;23819842;1858
2023;3;338;3;C;1;3;2;6019465;1574;6917484;1645;6094410;1548;7275317;1688
2023;3;338;3;C;1;4;2;3546871;774;3950781;804;3077981;658;3510619;697
2023;3;338;3;C;1;5;2;;;;;;;;
2023;3;338;3;C;1;6;2;;;;;;;;
2023;3;338;3;C;1;7;2;;;;;;;;
2023;3;338;3;C;1;8;2;;;;;;;;
2023;3;338;3;C;1;9;2;7385836;2609;9483850;2844;11459529;3489;15816745;4101
2023;3;338;3;C;2;1;2;57916233;774;58658337;774;66283532;968;67203059;968
2023;3;338;3;C;2;2;2;46269895;2322;48113998;2322;37207871;2000;39308056;2000
2023;3;338;3;C;2;3;2;24614903;3560;27121429;3677;19738167;3296;21618028;3385
2023;3;338;3;C;2;4;2;5591341;1342;5931854;1354;4957013;1167;5154570;1169
