ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;12;1762;3;P;1;9;1;229820110;68017;247606362;68804;234855925;69531;249590754;69531
2023;12;1762;3;P;2;1;1;297740560;11352;307745235;11352;302294190;11730;316726559;11730
2023;12;1762;3;P;2;2;1;2584914550;156516;2659796935;156710;2700621070;158266;2815954564;158372
2023;12;1762;3;P;2;3;1;126451831;27718;138681419;28323;127344215;27907;137170798;27981
2023;12;1762;3;P;2;4;1;113813177;21995;123190046;22176;111276784;21049;119516038;21105
2023;12;1762;3;P;2;5;1;;;;;;;;
2023;12;1762;3;P;2;6;1;;;;;;;;
2023;12;1762;3;P;2;7;1;;;;;;;;
2023;12;1762;3;P;2;8;1;;;;;;;;
2023;12;1762;3;P;2;9;1;188994758;52598;207678281;53998;191539571;53354;203789277;53354
2023;12;1118;3;P;1;1;1;786024391;36950;833366806;36950;784585658;37110;832411525;37110
2023;12;1118;3;P;1;2;1;5346402569;472514;5736813404;472771;5333979064;461428;5737252184;461763
2023;12;1118;3;P;1;3;1;531206178;90917;621602563;91158;528015276;89980;622603133;90160
2023;12;1118;3;P;1;4;1;958113564;162304;1118176522;162669;966554295;164028;1139327182;164427
2023;12;1118;3;P;1;5;1;46360753;13986;58467454;13992;45115099;13566;57371377;13583
2023;12;1118;3;P;1;6;1;;;;;;;;
2023;12;1118;3;P;1;7;1;22369765;5901;27896221;5901;22022669;5807;28197405;5817
2023;12;1118;3;P;1;8;1;;;;;;;;
2023;12;1118;3;P;1;9;1;216637595;94689;296347705;94731;219163735;94689;302240254;94705
2023;12;1118;3;P;2;1;1;693768259;27221;727967382;27221;692741018;26838;726847159;26838
2023;12;1118;3;P;2;2;1;6574203658;459082;6939206162;459453;6570249996;438309;6938598537;438585
2023;12;1118;3;P;2;3;1;502893268;78668;594894167;80050;502443628;78465;598153959;79935
2023;12;1118;3;P;2;4;1;221980462;43611;264801653;43912;222522083;43499;267642874;43870
2023;12;1118;3;P;2;5;1;1830306;378;2065740;378;1830306;378;2077965;378
2023;12;1118;3;P;2;6;1;;;;;;;;
2023;12;1118;3;P;2;7;1;23874086;5481;30193199;5625;22350635;5292;28251864;5382
2023;12;1118;3;P;2;8;1;11969014;2457;16271640;2688;11969034;2457;15744848;2614
2023;12;1118;3;P;2;9;1;90225090;30996;119836466;31285;91850086;30807;122759165;31029
2023;12;1310;1;N;1;1;6;;;;;;;;
2023;12;1310;1;N;1;2;6;1982083;194;2076232;194;1982083;194;2154699;194
2023;12;1310;1;N;1;3;6;;;;;;;;
2023;12;1310;1;N;1;4;6;2783586;388;2985806;388;2703586;388;2951038;388
2023;12;1310;1;N;1;5;6;;;;;;;;
2023;12;1310;1;N;1;6;6;;;;;;;;
2023;12;1310;1;N;1;7;6;4449166;1345;4660501;1345;4487500;1358;4769681;1358
2023;12;1310;1;N;1;8;6;4451080;1280;4696263;1284;4451080;1280;4696263;1284
2023;12;1310;1;N;1;9;6;;;;;;;;
2023;12;1310;1;N;2;1;6;2543541;194;3144518;194;2543541;194;3353649;194
2023;12;1310;1;N;2;2;6;;;;;;;;
2023;12;1310;1;N;2;3;6;;;;;;;;
2023;12;1310;1;N;2;4;6;4496666;582;5197278;582;4100249;543;4454253;543
2023;12;1310;1;N;2;5;6;;;;;;;;
2023;12;1310;1;N;2;6;6;;;;;;;;
2023;12;1310;1;N;2;7;6;5758208;1520;6080443;1533;5854042;1552;6224574;1552
2023;12;1310;1;N;2;8;6;;;;;;;;
2023;12;1310;1;N;2;9;6;;;;;;;;
2023;12;1544;3;C;1;1;10;60579164;1623;63099232;1623;60718839;1646;63195447;1646
