ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;10;1762;3;P;1;9;1;108624020;36951;115713904;37079;115279394;38652;124369533;39032
2022;10;1762;3;P;2;1;1;159639053;6786;165833994;6786;168644588;7000;175301312;7000
2022;10;1762;3;P;2;2;1;2268473386;147060;2337465126;147060;2275608052;146729;2344666226;147084
2022;10;1762;3;P;2;3;1;110937622;26652;118833058;26652;110456789;26085;121571023;26443
2022;10;1762;3;P;2;4;1;109775697;23626;117389950;23626;108912313;23437;118988761;23857
2022;10;1762;3;P;2;5;1;;;;;;;;
2022;10;1762;3;P;2;6;1;;;;;;;;
2022;10;1762;3;P;2;7;1;;;;;;;;
2022;10;1762;3;P;2;8;1;;;;;;;;
2022;10;1762;3;P;2;9;1;133643807;41014;143544008;41299;150141096;46306;162880905;46942
2022;10;1118;3;P;1;1;1;694831389;38574;732828692;38574;702590176;38763;741164371;38771
2022;10;1118;3;P;1;2;1;6128163190;572316;6666870215;576284;6177422638;574498;6736423554;580098
2022;10;1118;3;P;1;3;1;980653575;190447;1159716632;193691;987149351;191518;1177146784;196734
2022;10;1118;3;P;1;4;1;996390258;195535;1159020166;196186;984575125;195151;1145898024;196058
2022;10;1118;3;P;1;5;1;36798237;12457;46093995;12478;37058195;12457;46402172;12498
2022;10;1118;3;P;1;6;1;;;;;;;;
2022;10;1118;3;P;1;7;1;27680908;8883;34407241;8895;27765971;8883;34268264;8900
2022;10;1118;3;P;1;8;1;;;;;;;;
2022;10;1118;3;P;1;9;1;179686896;75553;236153638;76066;182748066;76438;240514710;77439
2022;10;1118;3;P;2;1;1;657656323;28363;686122672;28363;677786284;28741;706641632;28741
2022;10;1118;3;P;2;2;1;6578492854;475665;6915549316;476831;6561009794;474609;6902284961;476080
2022;10;1118;3;P;2;3;1;506437127;89552;592594003;91195;521912708;90463;606649807;91897
2022;10;1118;3;P;2;4;1;270046692;59747;322266724;60472;274654290;60640;327693371;61577
2022;10;1118;3;P;2;5;1;15208008;2918;17734818;2974;15025027;2918;17697375;3013
2022;10;1118;3;P;2;6;1;;;;;;;;
2022;10;1118;3;P;2;7;1;28546944;7560;35160504;7680;26262988;6922;32114862;7006
2022;10;1118;3;P;2;8;1;22387090;4721;27722852;4925;23050092;4910;28716238;5129
2022;10;1118;3;P;2;9;1;80921044;27100;102098199;27428;82460961;27115;104784788;27625
2022;10;1310;1;N;1;1;6;;;;;;;;
2022;10;1310;1;N;1;2;6;1218333;194;1320171;194;1218333;194;1311433;194
2022;10;1310;1;N;1;3;6;;;;;;;;
2022;10;1310;1;N;1;4;6;2319326;388;2652353;388;2319326;388;2528486;388
2022;10;1310;1;N;1;5;6;;;;;;;;
2022;10;1310;1;N;1;6;6;;;;;;;;
2022;10;1310;1;N;1;7;6;4100000;1358;4377090;1358;4100000;1358;4346000;1358
2022;10;1310;1;N;1;8;6;;;;;;;;
2022;10;1310;1;N;1;9;6;;;;;;;;
2022;10;1310;1;N;2;1;6;2519791;194;3273433;194;2519791;194;3175308;194
2022;10;1310;1;N;2;2;6;;;;;;;;
2022;10;1310;1;N;2;3;6;;;;;;;;
2022;10;1310;1;N;2;4;6;4010624;582;4759483;582;4010624;582;4639370;582
2022;10;1310;1;N;2;5;6;;;;;;;;
2022;10;1310;1;N;2;6;6;;;;;;;;
2022;10;1310;1;N;2;7;6;6004998;1704;6430336;1704;5314999;1539;5633899;1539
2022;10;1310;1;N;2;8;6;;;;;;;;
2022;10;1310;1;N;2;9;6;;;;;;;;
2022;10;1544;3;C;1;1;10;61130375;1746;64458272;1746;61130375;1746;64353252;1746
2022;10;1544;3;C;1;2;10;171392386;11658;189220023;11670;172288011;11606;189375424;11612
2022;10;1544;3;C;1;3;10;29215440;2134;32480668;2147;31995903;2457;35289330;2473
