Ano;Mes;ID_Empresa;Tamano;Categoria;Sexo;Grupo;Division;  RO_t_1  ;  HO_t_1  ;  C_t_1  ;  HT_t_1  ;  RO  ;  HO  ;  C  ;  HT  
2020;10;1379;3;F;2;8;2;;;;;;;;
2020;10;1391;3;I;1;4;2;13028396 ;3959 ;16591845 ;4017 ;12043950 ;3730 ;17727997 ;3807 
2020;10;1393;3;F;2;8;2;156691046 ;29696 ;205107145 ;33174 ;170270473 ;31836 ;218965238 ;35114 
2020;10;1395;3;I;1;4;2;936071 ;355 ;1264303 ;407 ;497017 ;194 ;761268 ;245 
2020;10;1841;3;F;2;8;2;285516299 ;55160 ;343859742 ;61127 ;291475142 ;58224 ;350864915 ;64882 
2020;10;1570;3;F;2;8;3;5848457 ;1533 ;6625068 ;1590 ;6019625 ;1546 ;6892848 ;1630 
2020;10;1595;3;I;1;4;2;10029368 ;2638 ;12973343 ;2754 ;8654172 ;2476 ;11199879 ;2657 
2020;10;8;3;I;1;4;1;980858 ;323 ;1209439 ;323 ;1428727 ;503 ;1634963 ;503 
2020;10;231;3;I;1;4;1;2131804 ;684 ;2408871 ;684 ;2060400 ;581 ;2247072 ;581 
2020;10;1729;3;I;1;4;1;;;;;;;;
2020;10;241;3;I;1;4;2;66543278 ;27740 ;69737355 ;27740 ;66543278 ;27740 ;69737355 ;27740 
2020;10;242;3;I;1;4;2;;;;;;;;
2020;10;244;3;I;1;4;2;138882819 ;21851 ;146555088 ;21899 ;147153713 ;23215 ;155663106 ;23245 
2020;10;255;3;I;1;4;1;;;;;;;;
2020;10;285;3;F;2;8;3;778808337 ;101284 ;897434964 ;105255 ;727848710 ;108080 ;815199396 ;110323 
2020;10;1726;3;I;1;4;1;1164060 ;246 ;1285521 ;248 ;1403283 ;285 ;1555859 ;287 
2020;10;1712;3;I;1;4;1;3235326 ;787 ;3666029 ;801 ;3668720 ;968 ;4149053 ;984 
2020;10;426;3;I;1;4;2;37190179 ;9074 ;45304144 ;9108 ;35401381 ;8686 ;41425570 ;8787 
2020;10;1731;3;I;1;4;1;6968631 ;886 ;7909838 ;886 ;8632227 ;970 ;9861152 ;970 
2020;10;695;3;I;1;4;2;697805 ;386 ;779773 ;386 ;738919 ;395 ;818651 ;397 
2020;10;698;3;I;1;4;2;50224462 ;15574 ;151559947 ;16108 ;50519820 ;15520 ;150122987 ;15814 
