ano;mes;id;tamano;categoria;sexo;grupo;division;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2022;4;984;2;G;1;1;1;7041981;183;7211491;183;7089252;181;7275468;181
2022;4;984;2;G;1;2;1;77612089;3946;80323351;3989;78300178;3762;80749633;3788
2022;4;984;2;G;1;3;1;;;;;;;;
2022;4;984;2;G;1;4;1;;;;;;;;
2022;4;984;2;G;1;5;1;;;;;;;;
2022;4;984;2;G;1;6;1;;;;;;;;
2022;4;984;2;G;1;7;1;;;;;;;;
2022;4;984;2;G;1;8;1;;;;;;;;
2022;4;984;2;G;1;9;1;;;;;;;;
2022;4;984;2;G;2;1;1;84128063;555;84662977;555;87197209;574;87664526;574
2022;4;984;2;G;2;2;1;203334944;10533;211398245;10562;188991021;10533;198225487;10562
2022;4;984;2;G;2;3;1;;;;;;;;
2022;4;984;2;G;2;4;1;;;;;;;;
2022;4;984;2;G;2;5;1;;;;;;;;
2022;4;984;2;G;2;6;1;;;;;;;;
2022;4;984;2;G;2;7;1;;;;;;;;
2022;4;984;2;G;2;8;1;;;;;;;;
2022;4;984;2;G;2;9;1;;;;;;;;
2022;4;952;3;B;1;1;1;437010987;9527;447949534;9527;427354028;9339;437950166;9339
2022;4;952;3;B;1;2;1;1617396040;68581;1688871149;68581;1645729523;69639;1719215648;69639
2022;4;952;3;B;1;3;1;29990023;2348;31694684;2348;33563494;2348;36274400;2348
2022;4;952;3;B;1;4;1;14110416;713;14970441;713;9382421;541;9929006;541
2022;4;952;3;B;1;5;1;;;;;;;;
2022;4;952;3;B;1;6;1;;;;;;;;
2022;4;952;3;B;1;7;1;329653555;30702;350714496;30702;389014377;31786;429623057;31786
2022;4;952;3;B;1;8;1;599574102;65197;636956632;65197;686261713;67364;751846085;67364
2022;4;952;3;B;1;9;1;;;;;;;;
2022;4;952;3;B;2;1;1;1143813421;20743;1164306258;20743;1143013843;20916;1164009151;20916
2022;4;952;3;B;2;2;1;3068897547;111325;3169455024;111325;3046419343;110414;3146671887;110414
2022;4;952;3;B;2;3;1;383073833;24200;400077148;24200;423648348;24381;446002424;24381
2022;4;952;3;B;2;4;1;;;;;;;;
2022;4;952;3;B;2;5;1;;;;;;;;
2022;4;952;3;B;2;6;1;;;;;;;;
2022;4;952;3;B;2;7;1;1955956909;138159;2056831858;138159;2187088169;137798;2333613727;137798
2022;4;952;3;B;2;8;1;3148273467;219429;3294937169;219429;3467348255;218707;3670503986;218707
2022;4;952;3;B;2;9;1;2630050;181;2784532;181;3241185;181;3485695;181
2022;4;995;3;M;1;1;3;11677687;639;13925649;639;11565126;581;13584326;581
2022;4;995;3;M;1;2;3;180358955;26341;208342764;26447;176223741;26355;204695196;26500
2022;4;995;3;M;1;3;3;30109289;5448;35404872;5522;27000739;5171;32258074;5297
2022;4;995;3;M;1;4;3;51422962;9735;58962329;9838;51129876;10783;58997545;10870
2022;4;995;3;M;1;5;3;;;;;;;;
2022;4;995;3;M;1;6;3;;;;;;;;
2022;4;995;3;M;1;7;3;29134958;6408;33917701;6433;33587986;8005;39285298;8031
2022;4;995;3;M;1;8;3;2371601;581;2728469;581;2428378;419;2784231;419
2022;4;995;3;M;1;9;3;1940143;581;2084179;581;1875200;578;1995373;578
2022;4;995;3;M;2;1;3;54962861;3038;66948826;3038;49926384;2709;60744486;2709
2022;4;995;3;M;2;2;3;625505166;81513;744865792;82481;569665283;74996;683929006;76124
2022;4;995;3;M;2;3;3;92553102;16336;111162718;16883;73844712;14292;88887105;14740
2022;4;995;3;M;2;4;3;34475036;6727;39824151;6899;35578903;6818;41595266;7063
2022;4;995;3;M;2;5;3;;;;;;;;
2022;4;995;3;M;2;6;3;;;;;;;;
2022;4;995;3;M;2;7;3;206424453;44612;244696658;45088;245145124;53514;292620716;54010
2022;4;995;3;M;2;8;3;51819709;9619;63471084;9687;69930394;12704;84888803;12847
2022;4;995;3;M;2;9;3;11397937;1916;13391271;1935;11397937;1916;13391271;1935
2022;4;997;1;G;1;1;3;;;;;;;;
2022;4;997;1;G;1;2;3;;;;;;;;
2022;4;997;1;G;1;3;3;;;;;;;;
2022;4;997;1;G;1;4;3;638500;194;815825;194;638500;194;815825;194
2022;4;997;1;G;1;5;3;;;;;;;;
2022;4;997;1;G;1;6;3;526979;194;580606;194;526979;194;580606;194
2022;4;997;1;G;1;7;3;;;;;;;;
2022;4;997;1;G;1;8;3;;;;;;;;
2022;4;997;1;G;1;9;3;;;;;;;;
2022;4;997;1;G;2;1;3;;;;;;;;
2022;4;997;1;G;2;2;3;;;;;;;;
2022;4;997;1;G;2;3;3;;;;;;;;
2022;4;997;1;G;2;4;3;986320;388;1165841;388;986320;388;1165841;388
2022;4;997;1;G;2;5;3;;;;;;;;
2022;4;997;1;G;2;6;3;;;;;;;;
2022;4;997;1;G;2;7;3;;;;;;;;
2022;4;997;1;G;2;8;3;;;;;;;;
2022;4;997;1;G;2;9;3;;;;;;;;
2022;4;1762;3;P;1;1;1;136451849;6426;140507019;6426;129834168;6237;133673978;6237
2022;4;1762;3;P;1;2;1;1424967955;118197;1477533693;118435;1423079283;118197;1480138858;118685
2022;4;1762;3;P;1;3;1;74291603;18761;78556577;18761;74369447;18572;79134737;18622
2022;4;1762;3;P;1;4;1;267369285;62986;285445103;62989;260657258;62105;280725322;62367
2022;4;1762;3;P;1;5;1;;;;;;;;
2022;4;1762;3;P;1;6;1;;;;;;;;
2022;4;1762;3;P;1;7;1;;;;;;;;
2022;4;1762;3;P;1;8;1;;;;;;;;
2022;4;1762;3;P;1;9;1;95744645;32461;103945255;33195;95967507;32272;101934397;32361
2022;4;1762;3;P;2;1;1;157687950;6622;163928189;6622;171288729;6993;177955670;6993
2022;4;1762;3;P;2;2;1;2198666935;141350;2267248718;141510;2186627803;140310;2252428959;140598
2022;4;1762;3;P;2;3;1;112377848;26416;120935996;26568;110871106;26038;121687049;26176
2022;4;1762;3;P;2;4;1;105576188;23177;113225497;23268;104486068;22964;112975771;23101
2022;4;1762;3;P;2;5;1;;;;;;;;
2022;4;1762;3;P;2;6;1;;;;;;;;
2022;4;1762;3;P;2;7;1;;;;;;;;
2022;4;1762;3;P;2;8;1;;;;;;;;
2022;4;1762;3;P;2;9;1;135486822;41392;149998999;42927;134965347;41014;144497544;41211
2022;4;1118;3;P;1;1;1;741492031;37440;778658606;37440;703864377;37629;741382828;37629
2022;4;1118;3;P;1;2;1;6138430800;550024;6635108968;551731;5926561043;562143;6413809884;563947
2022;4;1118;3;P;1;3;1;1007109973;185788;1160739519;186497;941257292;184787;1105170299;185602
2022;4;1118;3;P;1;4;1;1084017027;196843;1252377107;197889;1021266959;196886;1185840291;197455
2022;4;1118;3;P;1;5;1;36205537;12691;45055819;12716;37245727;12727;46493323;12753
2022;4;1118;3;P;1;6;1;;;;;;;;
2022;4;1118;3;P;1;7;1;34732806;10022;42470707;10028;31485315;9644;38473368;9650
2022;4;1118;3;P;1;8;1;;;;;;;;
2022;4;1118;3;P;1;9;1;132663305;58201;170860824;58349;128239924;57446;167940215;57506
2022;4;1118;3;P;2;1;1;730016639;28175;757448656;28175;717403272;28175;745869985;28187
2022;4;1118;3;P;2;2;1;6324970008;447420;6638738955;448067;6302902289;447420;6617609402;448067
2022;4;1118;3;P;2;3;1;541698541;88157;620774323;89083;503314105;88157;583589593;89083
2022;4;1118;3;P;2;4;1;284541264;61706;335479191;62498;271093614;61706;322478068;62498
2022;4;1118;3;P;2;5;1;16903070;3339;19201409;3342;16379363;3339;18481018;3348
2022;4;1118;3;P;2;6;1;;;;;;;;
2022;4;1118;3;P;2;7;1;35430233;8871;43318849;8976;34065773;8871;41532416;8976
2022;4;1118;3;P;2;8;1;26644726;5301;32668951;5514;25539504;5301;31407303;5514
2022;4;1118;3;P;2;9;1;71139079;22161;87232690;22351;68122534;22161;84364319;22351
2022;4;1310;1;N;1;1;6;;;;;;;;
2022;4;1310;1;N;1;2;6;942216;149;1016676;149;1198542;194;1290455;194
2022;4;1310;1;N;1;3;6;;;;;;;;
2022;4;1310;1;N;1;4;6;2101350;388;2292808;388;1626649;207;1794248;207
2022;4;1310;1;N;1;5;6;;;;;;;;
2022;4;1310;1;N;1;6;6;;;;;;;;
2022;4;1310;1;N;1;7;6;2187500;776;2313938;776;2812500;970;2981250;970
2022;4;1310;1;N;1;8;6;;;;;;;;
2022;4;1310;1;N;1;9;6;;;;;;;;
2022;4;1310;1;N;2;1;6;2199388;194;2579563;194;2500000;194;3177195;194
2022;4;1310;1;N;2;2;6;;;;;;;;
2022;4;1310;1;N;2;3;6;;;;;;;;
2022;4;1310;1;N;2;4;6;3759584;582;4335700;582;3971042;582;4571730;582
2022;4;1310;1;N;2;5;6;;;;;;;;
2022;4;1310;1;N;2;6;6;;;;;;;;
2022;4;1310;1;N;2;7;6;4757084;1419;5082043;1419;5503820;1665;5884049;1665
2022;4;1310;1;N;2;8;6;;;;;;;;
2022;4;1310;1;N;2;9;6;;;;;;;;
2022;4;1544;3;C;1;1;10;48638091;1312;52382701;1312;49525224;1358;52020027;1358
2022;4;1544;3;C;1;2;10;155722610;11225;187275430;11257;159239585;10967;174492585;10967
2022;4;1544;3;C;1;3;10;27440330;2178;33185354;2178;28818359;2108;31846273;2120
2022;4;1544;3;C;1;4;10;2214575;388;3094436;388;2483629;388;2788845;388
2022;4;1544;3;C;1;5;10;;;;;;;;
2022;4;1544;3;C;1;6;10;;;;;;;;
2022;4;1544;3;C;1;7;10;;;;;;;;
2022;4;1544;3;C;1;8;10;;;;;;;;
2022;4;1544;3;C;1;9;10;;;;;;;;
2022;4;1544;3;C;2;1;10;131211683;3298;137977049;3298;138468238;3310;143914407;3310
2022;4;1544;3;C;2;2;10;190543605;11309;218403322;11309;197652405;11284;213368060;11284
2022;4;1544;3;C;2;3;10;47959951;3466;56015010;3470;49470502;3485;53805805;3500
2022;4;1544;3;C;2;4;10;7262336;517;8851352;517;9352610;549;10189393;549
2022;4;1544;3;C;2;5;10;;;;;;;;
2022;4;1544;3;C;2;6;10;;;;;;;;
2022;4;1544;3;C;2;7;10;28034752;3621;34578116;3621;30501748;3840;35783852;3931
2022;4;1544;3;C;2;8;10;18694692;3136;22712016;3136;18963726;3110;21873082;3168
2022;4;1544;3;C;2;9;10;19181315;4008;24098899;4053;21672099;3841;25705822;3978
2022;4;14;3;C;1;1;7;8152476;387;8758698;387;8152476;388;8758698;388
2022;4;14;3;C;1;2;7;7242454;581;8110417;599;5720011;458;6597777;480
2022;4;14;3;C;1;3;7;9625141;2192;12220998;2281;10035378;2135;12142890;2188
2022;4;14;3;C;1;4;7;;;;;;;;
2022;4;14;3;C;1;5;7;;;;;;;;
2022;4;14;3;C;1;6;7;17266322;581;18194816;581;17811336;581;18739830;581
2022;4;14;3;C;1;7;7;3306078;1175;5100012;1364;4640646;1548;7058489;1808
2022;4;14;3;C;1;8;7;;;;;;;;
2022;4;14;3;C;1;9;7;;;;;;;;
2022;4;14;3;C;2;1;7;29833466;774;31645493;774;29833466;774;31645493;774
2022;4;14;3;C;2;2;7;35332916;2516;40593911;2634;30447993;2134;34399781;2224
2022;4;14;3;C;2;3;7;32582168;4347;41261566;4710;38149746;5096;49564361;5587
2022;4;14;3;C;2;4;7;;;;;;;;
2022;4;14;3;C;2;5;7;;;;;;;;
2022;4;14;3;C;2;6;7;29102450;774;30530210;774;29901019;774;31328779;774
2022;4;14;3;C;2;7;7;117771040;29205;163818194;32571;112590378;29209;164871029;33947
2022;4;14;3;C;2;8;7;;;;;;;;
2022;4;14;3;C;2;9;7;;;;;;;;
2022;4;338;3;C;1;1;2;;;;;;;;
2022;4;338;3;C;1;2;2;16395242;1870;17545808;1870;16767624;1935;18294012;1952
2022;4;338;3;C;1;3;2;7591763;1747;9340139;1815;7944623;1864;9914554;1964
2022;4;338;3;C;1;4;2;2718140;548;2963597;548;2835773;580;3165780;596
2022;4;338;3;C;1;5;2;;;;;;;;
2022;4;338;3;C;1;6;2;;;;;;;;
2022;4;338;3;C;1;7;2;;;;;;;;
2022;4;338;3;C;1;8;2;;;;;;;;
