Año;Mes;ID_Empresa;Tamaño;Categoría;Sexo;Grupo;División;RO_t_1;HO_t_1;C_t_1;HT_t_1;RO;HO;C;HT
2019;7;71;3;J;1;1;4;10869907;581;11315782;581;10949907;581;11542858;581
2019;7;71;3;J;1;2;4;8800004;968;11021742;1237;1921543;194;2036622;194
2019;7;71;3;J;1;3;4;4098067;774;4371968;774;4049791;754;4330978;754
2019;7;71;3;J;1;4;4;889212;194;922866;194;884218;187;922035;187
2019;7;71;3;J;1;5;4;;;;;;;;
2019;7;71;3;J;1;6;4;;;;;;;;
2019;7;71;3;J;1;7;4;;;;;;;;
2019;7;71;3;J;1;8;4;;;;;;;;
2019;7;71;3;J;1;9;4;;;;;;;;
2019;7;71;3;J;2;1;4;5848787;387;6174925;387;2947787;194;3165105;194
2019;7;71;3;J;2;2;4;36290219;3922;42209535;4546;38422768;3939;44515377;4550
2019;7;71;3;J;2;3;4;73162719;12487;106696768;16131;3621211;582;4932823;683
2019;7;71;3;J;2;4;4;2042613;387;2368310;423;2056639;393;2393150;429
2019;7;71;3;J;2;5;4;;;;;;;;
2019;7;71;3;J;2;6;4;;;;;;;;
2019;7;71;3;J;2;7;4;;;;;;;;
2019;7;71;3;J;2;8;4;;;;;;;;
2019;7;71;3;J;2;9;4;;;;;;;;
2019;7;72;3;I;1;1;2;1239146;194;1487844;194;1239146;194;1487844;194
2019;7;72;3;I;1;2;2;3370726;776;4003198;776;3348032;769;3979610;769
2019;7;72;3;I;1;3;2;27612756;9621;33410111;9621;28029963;9764;33652362;9764
2019;7;72;3;I;1;4;2;8556971;3193;10357836;3193;9429897;3492;11378215;3492
2019;7;72;3;I;1;5;2;1042651956;488487;1098641192;488487;1047976469;491219;1101448531;491219
2019;7;72;3;I;1;6;2;;;;;;;;
2019;7;72;3;I;1;7;2;2806521;1338;3120069;1338;2743485;1312;3050291;1312
2019;7;72;3;I;1;8;2;;;;;;;;
2019;7;72;3;I;1;9;2;;;;;;;;
2019;7;72;3;I;2;1;2;2269146;194;2881146;194;2269146;194;2881146;194
2019;7;72;3;I;2;2;2;15263165;2328;18134620;2328;15447828;2328;18275480;2328
2019;7;72;3;I;2;3;2;17817980;5521;21464040;5521;18010197;5566;21681615;5566
2019;7;72;3;I;2;4;2;3799036;1493;4701243;1493;3653868;1429;4560741;1429
2019;7;72;3;I;2;5;2;;;;;;;;
2019;7;72;3;I;2;6;2;;;;;;;;
2019;7;72;3;I;2;7;2;15122466;6731;17280290;6731;15258882;6783;17445300;6783
2019;7;72;3;I;2;8;2;1340869;582;1594851;582;2080422;776;2463468;776
2019;7;72;3;I;2;9;2;1679944;776;1905964;776;1712610;776;1945050;776
2019;7;75;3;G;1;1;2;0;0;0;0;;;;
2019;7;75;3;G;1;2;2;2792244;194;2922600;194;2792244;194;2922743;194
2019;7;75;3;G;1;3;2;2633694;388;2786476;388;2358733;388;2553695;388
2019;7;75;3;G;1;4;2;14903598;3007;15873342;3007;14679572;3104;15531092;3111
2019;7;75;3;G;1;5;2;0;0;0;0;;;;
2019;7;75;3;G;1;6;2;0;0;0;0;;;;
2019;7;75;3;G;1;7;2;195793;32;206713;34;145976;23;155571;25
2019;7;75;3;G;1;8;2;4527878;718;4606119;732;3514783;539;3543483;543
2019;7;75;3;G;1;9;2;0;0;0;0;;;;
2019;7;75;3;G;2;1;2;0;0;0;0;;;;
2019;7;75;3;G;2;2;2;41663774;2328;43564512;2328;41498859;2328;47504110;2328
2019;7;75;3;G;2;3;2;23702505;3226;25758665;3226;25135934;3356;27375471;3372
2019;7;75;3;G;2;4;2;75277087;10573;80363762;10621;74942807;10773;79741704;10832
2019;7;75;3;G;2;5;2;0;0;0;0;;;;
2019;7;75;3;G;2;6;2;0;0;0;0;;;;
2019;7;75;3;G;2;7;2;70360280;11924;78508247;12199;71736561;12901;80559529;13208
2019;7;75;3;G;2;8;2;179216354;29236;199944767;30093;180201275;30225;200159744;30958
2019;7;75;3;G;2;9;2;1455810;511;1576173;524;2479698;912;2678579;934
2019;7;76;3;F;1;1;2;;;;;;;;
2019;7;76;3;F;1;2;2;2174922;199;2423573;199;753887;65;836708;65
2019;7;76;3;F;1;3;2;1633292;310;2112264;310;2825792;563;3588281;573
2019;7;76;3;F;1;4;2;;;;;;;;
2019;7;76;3;F;1;5;2;;;;;;;;
2019;7;76;3;F;1;6;2;;;;;;;;
2019;7;76;3;F;1;7;2;;;;;;;;
2019;7;76;3;F;1;8;2;;;;;;;;
2019;7;76;3;F;1;9;2;400820;194;461182;194;400000;194;460320;194
2019;7;76;3;F;2;1;2;12425357;582;12929913;582;12093210;582;12598373;582
2019;7;76;3;F;2;2;2;9813679;970;12280151;970;10305900;1060;13484564;1090
2019;7;76;3;F;2;3;2;7708551;776;8898995;776;14713220;1669;17669128;1707
2019;7;76;3;F;2;4;2;;;;;;;;
2019;7;76;3;F;2;5;2;;;;;;;;
2019;7;76;3;F;2;6;2;;;;;;;;
2019;7;76;3;F;2;7;2;;;;;;;;
2019;7;76;3;F;2;8;2;10165752;2302;15782228;2302;16601295;3671;25256743;3814
2019;7;76;3;F;2;9;2;;;;;;;;
2019;7;77;2;M;1;1;3;;;;;;;;
2019;7;77;2;M;1;2;3;23783623;1935;25951251;1935;24536331;1767;26616482;1767
2019;7;77;2;M;1;3;3;12274694;1877;13926112;1877;11581799;1928;13424883;1928
2019;7;77;2;M;1;4;3;3049788;741;3790300;741;3377481;774;4129821;774
2019;7;77;2;M;1;5;3;;;;;;;;
2019;7;77;2;M;1;6;3;;;;;;;;
2019;7;77;2;M;1;7;3;;;;;;;;
2019;7;77;2;M;1;8;3;;;;;;;;
2019;7;77;2;M;1;9;3;;;;;;;;
2019;7;77;2;M;2;1;3;1160165;194;1326550;194;1175780;194;1342923;194
2019;7;77;2;M;2;2;3;114793880;8946;124838427;8946;120096152;8959;130248998;8959
2019;7;77;2;M;2;3;3;58260350;8643;66108031;8643;58962761;8669;67465182;8669
2019;7;77;2;M;2;4;3;852731;194;1035530;194;863735;194;1046893;194
2019;7;77;2;M;2;5;3;;;;;;;;
2019;7;77;2;M;2;6;3;;;;;;;;
2019;7;77;2;M;2;7;3;;;;;;;;
2019;7;77;2;M;2;8;3;;;;;;;;
2019;7;77;2;M;2;9;3;;;;;;;;
2019;7;78;3;N;1;1;6;2486146;194;2620135;194;2486146;194;2620377;194
2019;7;78;3;N;1;2;6;179445;23;188509;23;186600;24;195196;24
2019;7;78;3;N;1;3;6;1217016;194;1256447;194;1210416;194;1249633;194
2019;7;78;3;N;1;4;6;195286464;65204;208053324;65610;200393709;66308;215168277;66612
2019;7;78;3;N;1;5;6;;;;;;;;
2019;7;78;3;N;1;6;6;;;;;;;;
2019;7;78;3;N;1;7;6;;;;;;;;
2019;7;78;3;N;1;8;6;;;;;;;;
2019;7;78;3;N;1;9;6;2564072;985;2700050;993;2538510;979;2680286;990
2019;7;78;3;N;2;1;6;27732180;1161;29167840;1161;27732180;1162;29168668;1162
2019;7;78;3;N;2;2;6;;;;;;;;
2019;7;78;3;N;2;3;6;4337128;1162;4506754;1163;4376970;1162;4551018;1164
2019;7;78;3;N;2;4;6;34193000;11551;36323209;11602;33681911;11177;36186278;11230
2019;7;78;3;N;2;5;6;;;;;;;;
2019;7;78;3;N;2;6;6;;;;;;;;
2019;7;78;3;N;2;7;6;;;;;;;;
2019;7;78;3;N;2;8;6;;;;;;;;
2019;7;78;3;N;2;9;6;;;;;;;;
2019;7;79;3;M;1;1;2;19382293;775;19957696;779;19382293;775;19951979;779
2019;7;79;3;M;1;2;2;78707955;9095;85903299;9098;84739746;9928;92534453;9933
2019;7;79;3;M;1;3;2;60639964;9953;66943718;10043;63047107;10024;69396679;10102
2019;7;79;3;M;1;4;2;101949414;25349;116586398;25517;103846341;25337;119153681;25533
2019;7;79;3;M;1;5;2;;;;;;;;
2019;7;79;3;M;1;6;2;;;;;;;;
2019;7;79;3;M;1;7;2;;;;;;;;
2019;7;79;3;M;1;8;2;;;;;;;;
2019;7;79;3;M;1;9;2;;;;;;;;
2019;7;79;3;M;2;1;2;26409239;969;27096403;969;26409239;969;27079315;969
2019;7;79;3;M;2;2;2;51637756;4248;55271389;4248;53386180;4719;57382183;4719
2019;7;79;3;M;2;3;2;56414804;8592;61981361;8597;56083823;8386;61432061;8394
2019;7;79;3;M;2;4;2;79040123;21206;91475314;21450;78634820;20864;91454202;21122
2019;7;79;3;M;2;5;2;;;;;;;;
2019;7;79;3;M;2;6;2;;;;;;;;
2019;7;79;3;M;2;7;2;;;;;;;;
2019;7;79;3;M;2;8;2;;;;;;;;
2019;7;79;3;M;2;9;2;282643;113;320493;116;286671;112;327837;116
2019;7;80;2;R;1;1;4;;;;;;;;
2019;7;80;2;R;1;2;4;3421309;585;3855265;585;3421622;585;3855588;585
2019;7;80;2;R;1;3;4;;;;;;;;
2019;7;80;2;R;1;4;4;2637575;780;3017553;780;2636650;780;3015276;780
2019;7;80;2;R;1;5;4;;;;;;;;
2019;7;80;2;R;1;6;4;;;;;;;;
2019;7;80;2;R;1;7;4;;;;;;;;
2019;7;80;2;R;1;8;4;;;;;;;;
2019;7;80;2;R;1;9;4;461781;195;527422;195;461781;195;527422;195
2019;7;80;2;R;2;1;4;9294815;585;10442719;585;9294348;585;10442277;585
2019;7;80;2;R;2;2;4;19660195;2106;22242414;2106;19058970;1950;21318397;1950
2019;7;80;2;R;2;3;4;227678720;13325;250398539;13325;213488223;13117;235271111;13117
2019;7;80;2;R;2;4;4;1793994;585;2072724;585;1298606;397;1480652;397
2019;7;80;2;R;2;5;4;408602;195;444069;195;408602;195;438735;195
2019;7;80;2;R;2;6;4;;;;;;;;
2019;7;80;2;R;2;7;4;;;;;;;;
2019;7;80;2;R;2;8;4;;;;;;;;
2019;7;80;2;R;2;9;4;5866116;2340;6816284;2376;5821802;2457;6861367;2512
2019;7;81;2;B;1;1;4;7500884;189;7924873;189;7500884;189;7925114;189
2019;7;81;2;B;1;2;4;26795513;2079;29139418;2079;26721918;2067;29035519;2067
2019;7;81;2;B;1;3;4;3096943;561;3445256;561;3119367;567;3465235;567
2019;7;81;2;B;1;4;4;889852;189;1015392;189;889852;189;1001589;189
2019;7;81;2;B;1;5;4;;;;;;;;
2019;7;81;2;B;1;6;4;;;;;;;;
2019;7;81;2;B;1;7;4;;;;;;;;
2019;7;81;2;B;1;8;4;;;;;;;;
2019;7;81;2;B;1;9;4;695201;302;829287;302;707034;302;843394;302
2019;7;81;2;B;2;1;4;26745638;756;29499846;756;26745638;756;29500667;756
2019;7;81;2;B;2;2;4;81396752;5696;90635334;5696;74516492;5355;83249610;5355
2019;7;81;2;B;2;3;4;2798924;378;3064952;378;2798924;378;3064952;378
2019;7;81;2;B;2;4;4;427273;189;496247;189;427273;189;496247;189
2019;7;81;2;B;2;5;4;;;;;;;;
2019;7;81;2;B;2;6;4;;;;;;;;
2019;7;81;2;B;2;7;4;;;;;;;;
2019;7;81;2;B;2;8;4;;;;;;;;
2019;7;81;2;B;2;9;4;;;;;;;;
2019;7;82;3;G;1;1;2;34390507;1549;35840255;1549;33358488;1542;34854914;1542
2019;7;82;3;G;1;2;2;50811958;4883;56615510;4883;47204404;4908;52987476;4908
2019;7;82;3;G;1;3;2;9644792;1348;11060814;1348;10146238;1329;11558682;1329
2019;7;82;3;G;1;4;2;20229660;6579;25858068;6651;19761710;5558;25311245;5574
2019;7;82;3;G;1;5;2;;;;;;;;
2019;7;82;3;G;1;6;2;19087942;2316;20861842;2316;16630292;2309;18234533;2309
2019;7;82;3;G;1;7;2;;;;;;;;
2019;7;82;3;G;1;8;2;;;;;;;;
2019;7;82;3;G;1;9;2;827584;400;1169149;420;464041;239;676884;239
2019;7;82;3;G;2;1;2;25385960;774;25700567;774;26040597;774;26371067;774
2019;7;82;3;G;2;2;2;14907358;1742;16940452;1760;14375832;1722;16337801;1722
2019;7;82;3;G;2;3;2;2485950;581;2893086;581;2473334;581;2915008;587
2019;7;82;3;G;2;4;2;7609417;2703;9870081;2739;7231242;2677;9309305;2677
2019;7;82;3;G;2;5;2;;;;;;;;
2019;7;82;3;G;2;6;2;1173292;148;1367886;148;1443146;194;1704671;194
2019;7;82;3;G;2;7;2;9205709;2703;11355153;2710;7977246;2696;10232451;2696
2019;7;82;3;G;2;8;2;2418737;968;3311348;971;2348168;961;3128229;973
2019;7;82;3;G;2;9;2;234334;123;285111;123;213714;110;262367;112
2019;7;83;3;O;1;1;1;12341264;378;12937442;378;11529456;378;12125984;378
2019;7;83;3;O;1;2;1;86769856;9082;92323649;9097;82038135;8514;85927563;8524
2019;7;83;3;O;1;3;1;2121225;378;2255458;378;2121225;378;2232831;378
2019;7;83;3;O;1;4;1;24177085;6622;25961766;6676;24422651;7000;26092008;7070
2019;7;83;3;O;1;5;1;;;;;0;0;0;0
2019;7;83;3;O;1;6;1;;;;;0;0;0;0
2019;7;83;3;O;1;7;1;;;;;0;0;0;0
2019;7;83;3;O;1;8;1;;;;;0;0;0;0
2019;7;83;3;O;1;9;1;524331;182;574499;184;506821;181;544989;183
2019;7;83;3;O;2;1;1;18035471;757;19212056;757;16526543;718;17664969;718
2019;7;83;3;O;2;2;1;64032833;6622;68472448;6657;68109305;7000;71190722;7021
2019;7;83;3;O;2;3;1;1494224;378;1583846;378;1494224;378;1568239;378
2019;7;83;3;O;2;4;1;12610621;3595;14931972;3771;11992501;3595;13591414;3825
2019;7;83;3;O;2;5;1;0;0;0;0;;;;
2019;7;83;3;O;2;6;1;0;0;0;0;;;;
2019;7;83;3;O;2;7;1;0;0;0;0;;;;
2019;7;83;3;O;2;8;1;0;0;0;0;;;;
2019;7;83;3;O;2;9;1;245939;95;258964;95;245939;95;256268;95
2019;7;84;3;O;1;1;1;74559854;5676;77548600;5676;76818480;5865;79746763;5893
2019;7;84;3;O;1;2;1;464893161;50516;491714675;50642;457831585;50516;481507417;50706
2019;7;84;3;O;1;3;1;18075199;2838;19552205;2914;16451442;2649;17936891;2705
2019;7;84;3;O;1;4;1;267550150;41246;287763056;42517;262021964;41246;278564920;42616
2019;7;84;3;O;1;5;1;;;;;;;;
2019;7;84;3;O;1;6;1;;;;;;;;
2019;7;84;3;O;1;7;1;;;;;;;;
2019;7;84;3;O;1;8;1;;;;;;;;
2019;7;84;3;O;1;9;1;;;;;;;;
2019;7;84;3;O;2;1;1;285299371;19109;295455829;19112;278671534;18731;288134042;18731
2019;7;84;3;O;2;2;1;835214394;80221;877155822;80426;811748355;80599;849088701;80762
2019;7;84;3;O;2;3;1;24689393;3406;26827166;3509;22404741;3216;24718458;3351
2019;7;84;3;O;2;4;1;180710411;25731;198499500;28660;178611224;25353;192121140;28022
2019;7;84;3;O;2;5;1;;;;;;;;
2019;7;84;3;O;2;6;1;;;;;;;;
2019;7;84;3;O;2;7;1;;;;;;;;
2019;7;84;3;O;2;8;1;12310595;1324;13571894;1588;12181848;1324;13357326;1626
2019;7;84;3;O;2;9;1;;;;;;;;
2019;7;85;3;O;1;1;1;15621678;688;16491699;688;10566248;568;11295438;568
2019;7;85;3;O;1;2;1;40025226;3875;46982833;3881;45414742;4352;54866259;4367
2019;7;85;3;O;1;3;1;;;;;;;;
2019;7;85;3;O;1;4;1;12039131;2081;14951161;2170;12039131;2081;15754860;2171
2019;7;85;3;O;1;5;1;;;;;;;;
2019;7;85;3;O;1;6;1;;;;;;;;
2019;7;85;3;O;1;7;1;;;;;;;;
2019;7;85;3;O;1;8;1;;;;;;;;
2019;7;85;3;O;1;9;1;;;;;;;;
2019;7;85;3;O;2;1;1;9260478;455;10307790;455;10835266;568;11488657;568
2019;7;85;3;O;2;2;1;33092313;3027;37785085;3047;32494139;2967;37995024;2998
2019;7;85;3;O;2;3;1;;;;;;;;
2019;7;85;3;O;2;4;1;1501619;378;1815188;378;1469094;378;1721288;378
2019;7;85;3;O;2;5;1;;;;;;;;
2019;7;85;3;O;2;6;1;;;;;;;;
2019;7;85;3;O;2;7;1;;;;;;;;
2019;7;85;3;O;2;8;1;;;;;;;;
2019;7;85;3;O;2;9;1;;;;;;;;
2019;7;86;3;O;1;1;1;33402355;2838;35395565;2888;33711750;2649;35130780;2649
2019;7;86;3;O;1;2;1;652636645;75491;694288465;76159;647331154;74734;678887529;75525
2019;7;86;3;O;1;3;1;124048525;19866;133056420;20057;121703117;19298;128100972;19476
2019;7;86;3;O;1;4;1;490550961;103492;533450472;104757;478724106;102925;510509578;104149
2019;7;86;3;O;1;5;1;0;0;0;0;;;;
2019;7;86;3;O;1;6;1;0;0;0;0;;;;
2019;7;86;3;O;1;7;1;0;0;0;0;;;;
2019;7;86;3;O;1;8;1;0;0;0;0;;;;
2019;7;86;3;O;1;9;1;0;0;0;0;;;;
2019;7;86;3;O;2;1;1;123612557;8892;128049086;8900;118606444;8325;122445101;8325
2019;7;86;3;O;2;2;1;720337320;79842;764476433;80591;717866986;78896;750411010;79633
2019;7;86;3;O;2;3;1;82626322;13244;89327235;13364;79894236;12866;84647251;12968
2019;7;86;3;O;2;4;1;384752502;87600;422266649;88855;389117948;87600;418473356;88776
2019;7;86;3;O;2;5;1;0;0;0;0;;;;
2019;7;86;3;O;2;6;1;0;0;0;0;;;;
2019;7;86;3;O;2;7;1;0;0;0;0;;;;
2019;7;86;3;O;2;8;1;0;0;0;0;;;;
2019;7;86;3;O;2;9;1;0;0;0;0;;;;
2019;7;87;3;O;1;1;1;7911292;566;8021077;566;7811314;568;7908463;568
2019;7;87;3;O;1;2;1;142273333;16271;146401112;16271;138475802;16082;141339518;16082
2019;7;87;3;O;1;3;1;5124725;946;5220944;946;5054231;946;5108456;946
2019;7;87;3;O;1;4;1;26590676;6433;27272546;6433;26120101;6433;26518814;6433
2019;7;87;3;O;1;5;1;;;;;;;;
2019;7;87;3;O;1;6;1;;;;;;;;
2019;7;87;3;O;1;7;1;;;;;;;;
2019;7;87;3;O;1;8;1;;;;;;;;
2019;7;87;3;O;1;9;1;3090267;1091;3160765;1091;2851011;1135;2898073;1135
2019;7;87;3;O;2;1;1;6323986;568;6394040;568;6253492;568;6319438;568
2019;7;87;3;O;2;2;1;80964078;9460;83441163;9460;78417457;9271;80180102;9271
2019;7;87;3;O;2;3;1;4535311;757;4657153;757;4535311;757;4604701;757
2019;7;87;3;O;2;4;1;11418297;2838;11681683;2838;11312556;2838;11461034;2838
2019;7;87;3;O;2;5;1;;;;;;;;
2019;7;87;3;O;2;6;1;;;;;;;;
2019;7;87;3;O;2;7;1;;;;;;;;
2019;7;87;3;O;2;8;1;;;;;;;;
2019;7;87;3;O;2;9;1;2617404;946;2686882;946;2002567;757;2033061;757
2019;7;88;3;O;1;1;1;8304228;757;8414650;757;8315932;757;8412341;757
2019;7;88;3;O;1;2;1;100608937;11920;103802253;11920;98515066;11730;100827920;11730
2019;7;88;3;O;1;3;1;9609333;2081;9847360;2081;9463994;2081;9598673;2081
2019;7;88;3;O;1;4;1;18452115;4541;18913282;4541;18074764;4541;18336507;4541
2019;7;88;3;O;1;5;1;;;;;;;;
2019;7;88;3;O;1;6;1;;;;;;;;
2019;7;88;3;O;1;7;1;;;;;;;;
2019;7;88;3;O;1;8;1;;;;;;;;
2019;7;88;3;O;1;9;1;1083034;378;1111512;378;1047787;378;1063818;378
2019;7;88;3;O;2;1;1;8563535;757;8716853;757;8705017;757;8830597;757
2019;7;88;3;O;2;2;1;83980248;9460;86313466;9460;81531839;9271;83263112;9271
2019;7;88;3;O;2;3;1;7129900;946;7267100;946;6953665;946;7033255;946
2019;7;88;3;O;2;4;1;11663299;3216;11972744;3216;11451817;3216;11625705;3216
2019;7;88;3;O;2;5;1;;;;;;;;
2019;7;88;3;O;2;6;1;;;;;;;;
2019;7;88;3;O;2;7;1;;;;;;;;
2019;7;88;3;O;2;8;1;;;;;;;;
2019;7;88;3;O;2;9;1;3241883;1135;3326414;1135;3165850;1135;3213662;1135
2019;7;89;3;O;1;1;1;6426906;568;6643632;568;6426906;568;6981805;568
2019;7;89;3;O;1;2;1;127105684;14758;132969026;14758;123596158;14379;127715914;14379
2019;7;89;3;O;1;3;1;14581618;2450;14843796;2450;14581618;2460;14889852;2460
2019;7;89;3;O;1;4;1;19170480;4352;19570691;4352;19082637;4162;19468844;4162
2019;7;89;3;O;1;5;1;;;;;;;;
2019;7;89;3;O;1;6;1;;;;;;;;
2019;7;89;3;O;1;7;1;;;;;;;;
2019;7;89;3;O;1;8;1;;;;;;;;
2019;7;89;3;O;1;9;1;;;;;;;;
2019;7;89;3;O;2;1;1;7940503;568;8088055;568;7940503;568;8083607;568
2019;7;89;3;O;2;2;1;114830224;11541;119135957;11541;114077825;11541;116866183;11541
2019;7;89;3;O;2;3;1;7524509;1135;7644421;1135;7524509;1135;7802301;1155
2019;7;89;3;O;2;4;1;7315280;1892;7436147;1892;7315280;1892;7729531;1902
2019;7;89;3;O;2;5;1;;;;;;;;
2019;7;89;3;O;2;6;1;;;;;;;;
2019;7;89;3;O;2;7;1;;;;;;;;
2019;7;89;3;O;2;8;1;3088826;946;4171816;980;3088826;946;4553247;1046
2019;7;89;3;O;2;9;1;;;;;;;;
2019;7;90;3;O;1;1;1;9897001;776;10434037;776;9897001;776;10658378;776
2019;7;90;3;O;1;2;1;136794215;14550;144530486;14550;138357855;14938;142801731;14938
2019;7;90;3;O;1;3;1;3988538;776;4145878;776;3934368;776;4024628;776
2019;7;90;3;O;1;4;1;24908859;5626;26080210;5634;23338831;5626;24026281;5638
2019;7;90;3;O;1;5;1;;;;;;;;
2019;7;90;3;O;1;6;1;;;;;;;;
2019;7;90;3;O;1;7;1;;;;;;;;
2019;7;90;3;O;1;8;1;;;;;;;;
2019;7;90;3;O;1;9;1;537002;194;557758;194;513968;194;604914;226
2019;7;90;3;O;2;1;1;10100419;776;11297451;776;9506527;776;9765306;776
2019;7;90;3;O;2;2;1;115585655;12028;123524557;12028;111668511;12028;115188699;12028
2019;7;90;3;O;2;3;1;5079251;970;5545905;970;4896062;970;5055436;970
2019;7;90;3;O;2;4;1;12874456;3104;14003420;3154;12471667;3104;13535351;3209
2019;7;90;3;O;2;5;1;;;;;;;;
2019;7;90;3;O;2;6;1;;;;;;;;
2019;7;90;3;O;2;7;1;;;;;;;;
2019;7;90;3;O;2;8;1;;;;;;;;
2019;7;90;3;O;2;9;1;3485403;970;4135900;1063;2984763;970;3284828;1017
2019;7;91;2;O;1;1;1;2891920;189;2926947;189;2891920;189;2924893;189
2019;7;91;2;O;1;2;1;53288387;4541;54208988;4541;53288387;4541;53826771;4541
2019;7;91;2;O;1;3;1;967307;189;988834;189;967312;189;976475;189
2019;7;91;2;O;1;4;1;11397242;2081;11640260;2081;11524350;2081;11634321;2081
2019;7;91;2;O;1;5;1;;;;;;;;
2019;7;91;2;O;1;6;1;;;;;;;;
2019;7;91;2;O;1;7;1;;;;;;;;
2019;7;91;2;O;1;8;1;;;;;;;;
2019;7;91;2;O;1;9;1;;;;;;;;
2019;7;91;2;O;2;1;1;6881651;378;6955831;378;6437863;340;6496988;340
2019;7;91;2;O;2;2;1;55822445;4730;56760527;4730;55822445;4730;56358021;4730
2019;7;91;2;O;2;3;1;1340680;189;1364316;193;1288015;185;1324383;189
2019;7;91;2;O;2;4;1;6711830;1324;6829692;1324;6711830;1324;6763798;1324
2019;7;91;2;O;2;5;1;;;;;;;;
2019;7;91;2;O;2;6;1;;;;;;;;
2019;7;91;2;O;2;7;1;;;;;;;;
2019;7;91;2;O;2;8;1;;;;;;;;
2019;7;91;2;O;2;9;1;;;;;;;;
2019;7;92;3;O;1;1;1;12318418;946;12487478;946;12134715;946;12292756;946
2019;7;92;3;O;1;2;1;259635006;28948;266083998;28948;247760887;28948;253509062;28948
2019;7;92;3;O;1;3;1;9926775;1892;10101923;1892;9179912;1892;9320367;1892
2019;7;92;3;O;1;4;1;35740510;8703;36412221;8703;33694496;8703;34253245;8703
2019;7;92;3;O;1;5;1;;;;;;;;
2019;7;92;3;O;1;6;1;;;;;;;;
2019;7;92;3;O;1;7;1;;;;;;;;
2019;7;92;3;O;1;8;1;;;;;;;;
2019;7;92;3;O;1;9;1;1164293;378;1185582;378;1105731;378;1122648;378
2019;7;92;3;O;2;1;1;8509978;757;8611414;757;10590552;946;10719613;946
2019;7;92;3;O;2;2;1;164521521;18352;168361510;18352;157274092;18352;160713668;18352
2019;7;92;3;O;2;3;1;3119298;757;3175043;757;2895444;757;2939744;757
2019;7;92;3;O;2;4;1;20009408;5108;20356179;5108;18842254;5108;19119830;5108
2019;7;92;3;O;2;5;1;;;;;;;;
2019;7;92;3;O;2;6;1;;;;;;;;
2019;7;92;3;O;2;7;1;;;;;;;;
2019;7;92;3;O;2;8;1;;;;;;;;
2019;7;92;3;O;2;9;1;3318532;1324;3366500;1324;3055789;1324;3093973;1324
2019;7;93;3;O;1;1;1;24804922;946;25152264;946;24804922;946;25134640;946
2019;7;93;3;O;1;2;1;204562033;21947;212648778;21967;205225284;22245;211301215;22275
2019;7;93;3;O;1;3;1;52474266;10784;55993320;10864;49949765;10406;52500781;10486
2019;7;93;3;O;1;4;1;45134213;11730;47662319;11730;44780276;11580;46440327;11580
2019;7;93;3;O;1;5;1;5802375;2081;6171054;2081;5802375;2081;6056154;2081
2019;7;93;3;O;1;6;1;;;;;;;;
2019;7;93;3;O;1;7;1;;;;;;;;
2019;7;93;3;O;1;8;1;;;;;;;;
2019;7;93;3;O;1;9;1;;;;;;;;
2019;7;93;3;O;2;1;1;75308714;3784;76418467;3784;77868659;3784;78991384;3784
2019;7;93;3;O;2;2;1;165241442;17406;171015842;17406;163565363;17028;167687759;17028
2019;7;93;3;O;2;3;1;21917117;4162;24540124;4352;22247249;4271;24493592;4461
2019;7;93;3;O;2;4;1;28592689;7757;31367305;8030;28202869;7669;30457343;7937
2019;7;93;3;O;2;5;1;6218457;2270;6596187;2270;6729118;2459;7008495;2459
2019;7;93;3;O;2;6;1;;;;;;;;
2019;7;93;3;O;2;7;1;;;;;;;;
2019;7;93;3;O;2;8;1;;;;;;;;
2019;7;93;3;O;2;9;1;;;;;;;;
2019;7;94;3;O;1;1;1;5788324;757;6350456;777;5831684;757;6331101;782
2019;7;94;3;O;1;2;1;25839279;2838;27272183;2838;29547654;3216;30738804;3216
2019;7;94;3;O;1;3;1;243909626;64139;270004821;65579;236597513;64517;258813365;66132
2019;7;94;3;O;1;4;1;126541583;36137;140334212;36857;120087504;34813;131135798;35534
2019;7;94;3;O;1;5;1;;;;;;;;
2019;7;94;3;O;1;6;1;;;;;;;;
2019;7;94;3;O;1;7;1;;;;;;;;
2019;7;94;3;O;1;8;1;;;;;;;;
2019;7;94;3;O;1;9;1;;;;;;;;
2019;7;94;3;O;2;1;1;3017241;193;3069589;194;3007355;194;3059808;194
2019;7;94;3;O;2;2;1;26065747;2649;27372578;2649;23454497;2460;24331651;2460
2019;7;94;3;O;2;3;1;99528637;26677;113840772;27962;98763420;27056;111232439;28401
2019;7;94;3;O;2;4;1;60270371;18731;67861087;19413;56719118;17596;63149790;18369
2019;7;94;3;O;2;5;1;;;;;;;;
2019;7;94;3;O;2;6;1;;;;;;;;
2019;7;94;3;O;2;7;1;;;;;;;;
2019;7;94;3;O;2;8;1;;;;;;;;
2019;7;94;3;O;2;9;1;;;;;;;;
2019;7;95;3;O;1;1;1;6506235;567;6852776;585;5716469;567;6091580;593
2019;7;95;3;O;1;2;1;4367359;567;4601741;585;4332112;567;4694391;592
2019;7;95;3;O;1;3;1;3099696;756;3526136;844;3012931;756;3469655;831
2019;7;95;3;O;1;4;1;6366040;2079;6806257;2202;6048817;2079;6739282;2243
2019;7;95;3;O;1;5;1;10854269;2574;11988333;2830;10717197;2590;11825910;2853
2019;7;95;3;O;1;6;1;;;;;0;0;0;0
2019;7;95;3;O;1;7;1;;;;;0;0;0;0
