ano;mes;id;tamano;categoria;sexo;grupo;div;ro_t_1;ho_t_1;c_t_1;ht_t_1;ro;ho;c;ht
2023;9;1762;3;P;1;9;1;209160335;61571;225049319;62411;209195640;61760;227512478;62810
2023;9;1762;3;P;2;1;1;310683808;11730;324838414;11730;300565908;11352;310900957;11352
2023;9;1762;3;P;2;2;1;2546382953;155239;2642559405;155461;2527777186;153536;2615012560;153875
2023;9;1762;3;P;2;3;1;132488742;28448;144675880;28816;135246823;29393;147721958;29892
2023;9;1762;3;P;2;4;1;114533051;22161;123620938;22266;116434550;22728;126307339;22954
2023;9;1762;3;P;2;5;1;;;;;;;;
2023;9;1762;3;P;2;6;1;;;;;;;;
2023;9;1762;3;P;2;7;1;;;;;;;;
2023;9;1762;3;P;2;8;1;;;;;;;;
2023;9;1762;3;P;2;9;1;184713619;51033;201750850;52258;186031082;51033;205899607;52673
2023;9;1118;3;P;1;1;1;772214619;36383;818768471;36383;778538759;36382;825462702;36382
2023;9;1118;3;P;1;2;1;5268614777;464352;5655766592;464607;5269244866;467947;5660349597;468217
2023;9;1118;3;P;1;3;1;577265422;96577;673610391;96678;561428415;94019;655679922;94187
2023;9;1118;3;P;1;4;1;943532968;161273;1105460312;161561;943064632;161548;1103375060;161780
2023;9;1118;3;P;1;5;1;41966778;13419;53092771;13427;43623343;13608;55397043;13629
2023;9;1118;3;P;1;6;1;;;;;;;;
2023;9;1118;3;P;1;7;1;23845353;6237;30186349;6237;22568571;5899;28215372;5899
2023;9;1118;3;P;1;8;1;;;;;;;;
2023;9;1118;3;P;1;9;1;212750021;93744;292458701;93754;218996624;93933;300476428;93936
2023;9;1118;3;P;2;1;1;696986994;27599;730741627;27599;703880457;27405;738072308;27405
2023;9;1118;3;P;2;2;1;6562316505;455128;6921165362;455301;6548410161;456142;6911967015;456546
2023;9;1118;3;P;2;3;1;507752252;78566;599139361;79748;505192425;78081;596156571;79253
2023;9;1118;3;P;2;4;1;213922167;41865;257434553;42291;220293495;42470;264632702;42864
2023;9;1118;3;P;2;5;1;1819546;378;2057247;378;1830306;378;2071303;378
2023;9;1118;3;P;2;6;1;;;;;;;;
2023;9;1118;3;P;2;7;1;26866154;6048;33468211;6183;24788421;5670;30843531;5790
2023;9;1118;3;P;2;8;1;11967265;2457;15672498;2609;11876509;2457;16178009;2695
2023;9;1118;3;P;2;9;1;85683836;29484;113937540;29772;89821919;30051;119453779;30270
2023;9;1310;1;N;1;1;6;;;;;;;;
2023;9;1310;1;N;1;2;6;1865146;194;1973511;194;1873062;194;2399225;194
2023;9;1310;1;N;1;3;6;;;;;;;;
2023;9;1310;1;N;1;4;6;2037822;297;2522420;297;2375044;388;3028413;388
2023;9;1310;1;N;1;5;6;;;;;;;;
2023;9;1310;1;N;1;6;6;;;;;;;;
2023;9;1310;1;N;1;7;6;5155000;1533;5442305;1533;4572084;1322;4847243;1322
2023;9;1310;1;N;1;8;6;;;;;;;;
2023;9;1310;1;N;1;9;6;;;;;;;;
2023;9;1310;1;N;2;1;6;2535625;194;3170368;194;2543541;194;3398069;194
2023;9;1310;1;N;2;2;6;;;;;;;;
2023;9;1310;1;N;2;3;6;;;;;;;;
2023;9;1310;1;N;2;4;6;3959792;582;4546658;582;4078124;582;5383293;582
2023;9;1310;1;N;2;5;6;;;;;;;;
2023;9;1310;1;N;2;6;6;;;;;;;;
2023;9;1310;1;N;2;7;6;5718210;1461;6163063;1461;6164876;1546;6534167;1546
2023;9;1310;1;N;2;8;6;;;;;;;;
2023;9;1310;1;N;2;9;6;;;;;;;;
2023;9;1544;3;C;1;1;10;55425394;1542;57763196;1542;64263601;1735;66806475;1735
2023;9;1544;3;C;1;2;10;185590011;11135;200312303;11135;185000994;11025;200597405;11062
2023;9;1544;3;C;1;3;10;36671676;2295;39949502;2315;29160817;1830;31600185;1831
2023;9;1544;3;C;1;4;10;2465388;323;2734275;323;1827091;259;2100712;259
2023;9;1544;3;C;1;5;10;;;;;;;;
2023;9;1544;3;C;1;6;10;;;;;;;;
2023;9;1544;3;C;1;7;10;;;;;1575995;194;1868820;194
2023;9;1544;3;C;1;8;10;;;;;;;;
2023;9;1544;3;C;1;9;10;;;;;;;;
2023;9;1544;3;C;2;1;10;150201595;2910;158122355;2910;148418733;2839;155787257;2839
2023;9;1544;3;C;2;2;10;222420773;11304;237020497;11304;223857815;11381;238773132;11383
2023;9;1544;3;C;2;3;10;43883009;3104;47696397;3132;44642153;3104;48313115;3109
2023;9;1544;3;C;2;4;10;6336746;388;6780848;388;9910564;582;10542029;582
2023;9;1544;3;C;2;5;10;;;;;;;;
2023;9;1544;3;C;2;6;10;;;;;;;;
2023;9;1544;3;C;2;7;10;35668412;3686;44329370;3952;33891555;3543;39759478;3582
2023;9;1544;3;C;2;8;10;22097286;3045;25650851;3133;21631825;3149;24984372;3201
2023;9;1544;3;C;2;9;10;25612982;4067;31771502;4271;24840623;4189;29847445;4212
2023;9;14;3;C;1;1;7;8035811;390;8623142;390;8814611;387;9498004;387
2023;9;14;3;C;1;2;7;4775026;385;5420767;392;4796440;389;5459543;396
2023;9;14;3;C;1;3;7;15721261;3502;18405294;3502;5410333;1161;6652657;1170
2023;9;14;3;C;1;4;7;;;;;;;;
2023;9;14;3;C;1;5;7;;;;;;;;
2023;9;14;3;C;1;6;7;16391794;581;17212271;581;16703374;581;17797948;581
2023;9;14;3;C;1;7;7;4772376;1603;6023178;1646;5942170;1910;8080311;1951
2023;9;14;3;C;1;8;7;;;;;706934;194;908695;197
2023;9;14;3;C;1;9;7;;;;;;;;
